latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-33.977,-71.5439,328.2,2.2,1.4,2014-01-02,1813,Aqua,MODIS,77,6.2,311.5,40.3,D,0
-33.975,-71.5199,359.1,2.2,1.4,2014-01-02,1813,Aqua,MODIS,99,6.2,312.5,224,D,0
-33.1034,-71.2666,320.2,2.1,1.4,2014-01-02,1813,Aqua,MODIS,54,6.2,299.5,30.8,D,0
-33.1054,-71.2899,370.8,2.1,1.4,2014-01-02,1813,Aqua,MODIS,100,6.2,306.3,332.5,D,0
-33.0927,-71.2927,336.1,2.1,1.4,2014-01-02,1813,Aqua,MODIS,86,6.2,299.8,87.1,D,0
-33.1037,-71.2737,341.9,2.1,1.4,2014-01-02,1813,Aqua,MODIS,90,6.2,300.9,112.6,D,0
-33.1058,-71.2972,352.3,2.1,1.4,2014-01-02,1813,Aqua,MODIS,96,6.2,305.4,174.3,D,0
-33.4422,-71.6186,339.4,2.2,1.4,2014-01-02,1813,Aqua,MODIS,88,6.2,300.9,113.4,D,0
-33.4442,-71.6427,370.5,2.2,1.4,2014-01-02,1813,Aqua,MODIS,87,6.2,303.1,359.4,D,0
-33.4291,-71.6201,317.8,2.2,1.4,2014-01-02,1813,Aqua,MODIS,53,6.2,299.3,28.3,D,0
-33.4311,-71.6443,326.5,2.2,1.4,2014-01-02,1813,Aqua,MODIS,71,6.2,299.9,58.4,D,0
-33.0931,-71.2997,333.4,2.1,1.4,2014-01-02,1813,Aqua,MODIS,83,6.2,300.3,71.9,D,0
-37.2898,-73.3875,319.5,1.1,1.1,2014-01-03,0336,Terra,MODIS,99,6.2,283,25.3,N,0
-37.1289,-72.7251,317.9,1.1,1,2014-01-03,0336,Terra,MODIS,96,6.2,284,21.1,N,0
-37.2899,-73.4066,322.5,1.2,1.1,2014-01-03,0336,Terra,MODIS,100,6.2,282.8,29.1,N,0
-37.9396,-73.3978,315.2,1.2,1.1,2014-01-03,0336,Terra,MODIS,91,6.2,283,21.5,N,0
-37.9675,-72.6192,300.3,1.1,1,2014-01-03,0336,Terra,MODIS,25,6.2,282,8,N,0
-37.938,-73.3838,313.2,1.2,1.1,2014-01-03,0336,Terra,MODIS,87,6.2,283.3,19.3,N,0
-37.2883,-73.3935,339.5,1.1,1.1,2014-01-03,0336,Terra,MODIS,100,6.2,284.5,56.6,N,0
-37.2914,-73.4006,344.7,1.2,1.1,2014-01-03,0336,Terra,MODIS,100,6.2,284.3,67.7,N,0
-36.7494,-73.1217,301.7,1.1,1.1,2014-01-03,0337,Terra,MODIS,44,6.2,283.7,8.5,N,0
-34.1098,-70.4528,306,1,1,2014-01-03,0337,Terra,MODIS,66,6.2,284.5,9.9,N,2
-31.7309,-70.8693,322.9,1,1,2014-01-03,0338,Terra,MODIS,100,6.2,289.5,23,N,0
-34.1024,-70.4528,328.8,1.1,1.1,2014-01-03,1439,Terra,MODIS,50,6.2,314.7,11.8,D,2
-34.1118,-70.4556,333.8,1.1,1.1,2014-01-03,1439,Terra,MODIS,81,6.2,314.9,20.6,D,2
-37.0876,-73.151,310.8,1.3,1.1,2014-01-03,1440,Terra,MODIS,0,6.2,298.5,8.2,D,0
-38.9865,-72.6496,308.2,1.2,1.1,2014-01-03,1440,Terra,MODIS,57,6.2,297.4,5.1,D,0
-37.25,-73.337,324.3,1.4,1.2,2014-01-03,1440,Terra,MODIS,70,6.2,299.6,27.4,D,0
-39.2775,-71.9684,307.9,1.1,1,2014-01-03,1440,Terra,MODIS,36,6.2,295.6,6.4,D,0
-37.8966,-72.6787,314.1,1.2,1.1,2014-01-03,1440,Terra,MODIS,43,6.2,301.4,8.4,D,0
-37.6126,-73.6522,306,1.4,1.2,2014-01-03,1440,Terra,MODIS,32,6.2,294.3,8.4,D,0
-37.909,-72.6677,349.3,1.2,1.1,2014-01-03,1440,Terra,MODIS,95,6.2,302.9,75,D,0
-37.717,-72.2386,310.8,1.2,1.1,2014-01-03,1440,Terra,MODIS,27,6.2,298.6,6,D,0
-37.8991,-72.6649,403.8,1.2,1.1,2014-01-03,1440,Terra,MODIS,100,6.2,315.7,365.2,D,0
-36.4273,-71.9524,313.2,1.2,1.1,2014-01-03,1440,Terra,MODIS,20,6.2,301.9,6.2,D,2
-37.9115,-72.6537,315.8,1.2,1.1,2014-01-03,1440,Terra,MODIS,62,6.2,298.2,11.7,D,0
-37.936,-73.3848,381.6,1,1,2014-01-03,1854,Aqua,MODIS,100,6.2,300.3,156.3,D,0
-37.9034,-72.6671,339.9,1,1,2014-01-03,1854,Aqua,MODIS,89,6.2,317.7,32.9,D,0
-37.9016,-72.6557,328.9,1,1,2014-01-03,1854,Aqua,MODIS,81,6.2,308,17,D,0
-37.945,-73.3827,336.6,1,1,2014-01-03,1854,Aqua,MODIS,88,6.2,292.5,35.3,D,0
-34.4459,-70.9641,333.1,1.2,1.1,2014-01-03,1855,Aqua,MODIS,78,6.2,309.4,28.2,D,0
-36.9254,-73.0263,316.6,1,1,2014-01-03,1855,Aqua,MODIS,0,6.2,306.5,10,D,0
-33.6346,-71.3924,336.1,1.2,1.1,2014-01-03,1855,Aqua,MODIS,81,6.2,318.3,22.8,D,0
-33.6324,-71.3794,373.8,1.2,1.1,2014-01-03,1855,Aqua,MODIS,100,6.2,318.1,145,D,0
-33.6443,-71.39,354.9,1.2,1.1,2014-01-03,1855,Aqua,MODIS,97,6.2,319.2,67.7,D,0
-33.6421,-71.3768,454.5,1.2,1.1,2014-01-03,1855,Aqua,MODIS,100,6.2,337.6,978.3,D,0
-33.6399,-71.3641,371.8,1.2,1.1,2014-01-03,1855,Aqua,MODIS,100,6.2,311.8,136,D,0
-33.6518,-71.3743,341.1,1.2,1.1,2014-01-03,1855,Aqua,MODIS,82,6.2,320.3,33.1,D,0
-37.0834,-73.1591,316,1,1,2014-01-03,1855,Aqua,MODIS,0,6.2,305.2,8.2,D,0
-37.2937,-73.4012,348.4,1,1,2014-01-03,1855,Aqua,MODIS,94,6.2,303.2,54.7,D,0
-37.2921,-73.39,328.5,1,1,2014-01-03,1855,Aqua,MODIS,79,6.2,299.9,22.4,D,0
-34.4483,-70.9776,325.6,1.2,1.1,2014-01-03,1855,Aqua,MODIS,62,6.2,312.4,14.5,D,0
-34.6261,-70.9934,326.5,1.2,1.1,2014-01-03,1855,Aqua,MODIS,66,6.2,309.5,14.6,D,0
-33.5871,-71.5941,341.5,1.2,1.1,2014-01-03,1856,Aqua,MODIS,87,6.2,311.7,41.4,D,0
-33.1011,-71.2801,361.5,1.2,1.1,2014-01-03,1856,Aqua,MODIS,100,6.2,320.3,102.2,D,0
-33.099,-71.2674,337.8,1.2,1.1,2014-01-03,1856,Aqua,MODIS,82,6.2,310.9,32.9,D,0
-33.103,-71.2864,358.2,1.2,1.1,2014-01-03,1856,Aqua,MODIS,99,6.2,319.7,91.3,D,0
-33.1007,-71.2734,363.7,1.2,1.1,2014-01-03,1856,Aqua,MODIS,100,6.2,316.1,112.4,D,0
-22.3191,-68.904,328.6,2.9,1.6,2014-01-03,1858,Aqua,MODIS,59,6.2,309.9,52.4,D,0
-38.1379,-72.452,309.6,2.3,1.5,2014-01-04,0419,Terra,MODIS,78,6.2,281.8,41,N,0
-37.2107,-72.9278,301.1,2.2,1.4,2014-01-04,0419,Terra,MODIS,37,6.2,286.1,20.7,N,0
-38.1321,-72.4255,309.4,2.3,1.5,2014-01-04,0419,Terra,MODIS,77,6.2,281.7,40.8,N,0
-38.1337,-72.4476,308.4,2.3,1.5,2014-01-04,0419,Terra,MODIS,74,6.2,281.7,38.1,N,0
-33.0861,-71.3111,319.2,3.6,1.8,2014-01-04,0420,Terra,MODIS,98,6.2,293.7,107.5,N,0
-33.5868,-71.3076,329.3,3.5,1.8,2014-01-04,0420,Terra,MODIS,97,6.2,295.2,166.6,N,0
-33.5707,-71.3101,314.8,3.5,1.8,2014-01-04,0420,Terra,MODIS,37,6.2,295,77.7,N,0
-33.6506,-71.3942,328.6,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,291.1,162.2,N,0
-33.6352,-71.3997,324.9,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,291,135.5,N,0
-33.5879,-71.3411,326.3,3.5,1.8,2014-01-04,0420,Terra,MODIS,97,6.2,295.5,138.5,N,0
-33.6434,-71.3895,333.4,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,291.6,203,N,0
-33.5628,-71.3067,353.9,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,296.7,436.6,N,0
-33.6525,-71.427,305,3.4,1.7,2014-01-04,0420,Terra,MODIS,14,6.2,290.7,40.5,N,0
-33.5637,-71.3517,327.9,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,292.2,157.2,N,0
-33.0769,-71.3058,308.6,3.6,1.8,2014-01-04,0420,Terra,MODIS,35,6.2,292.7,50.9,N,0
-33.5554,-71.3162,379.5,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,298.1,930.8,N,0
-33.5567,-71.3505,328.8,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,292,167.6,N,0
-33.5483,-71.3161,359.3,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,294.2,523.3,N,0
-33.6044,-71.4101,320.2,3.4,1.7,2014-01-04,0420,Terra,MODIS,91,6.2,288.7,103.8,N,0
-33.5723,-71.3457,350.8,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,296.5,383.9,N,0
-33.5806,-71.3801,334.6,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,293.6,211.6,N,0
-33.603,-71.3769,328.2,3.4,1.7,2014-01-04,0420,Terra,MODIS,81,6.2,294,154.5,N,0
-33.5798,-71.3492,356.2,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,298.9,457.7,N,0
-33.5878,-71.3832,374.1,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,298.1,788.6,N,0
-33.5941,-71.2974,335.1,3.5,1.8,2014-01-04,0420,Terra,MODIS,100,6.2,297,221.9,N,0
-33.0935,-71.2706,312.3,3.6,1.8,2014-01-04,0420,Terra,MODIS,78,6.2,293.7,67.1,N,0
-33.1003,-71.2619,313.2,3.6,1.8,2014-01-04,0420,Terra,MODIS,57,6.2,294.2,69,N,0
-33.579,-71.3043,323.2,3.5,1.8,2014-01-04,0420,Terra,MODIS,94,6.2,294,126.7,N,0
-33.5769,-71.265,310.4,3.5,1.8,2014-01-04,0420,Terra,MODIS,14,6.2,291.2,59.8,N,0
-33.5961,-71.3752,373.3,3.4,1.7,2014-01-04,0420,Terra,MODIS,100,6.2,299.4,763.3,N,0
-33.5839,-71.2892,379.9,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,305.4,151.6,N,0
-33.9739,-71.6283,313.5,1,1,2014-01-04,0557,Aqua,MODIS,87,6.2,291.1,12.3,N,0
-33.561,-71.3178,348.5,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,298.4,57.1,N,0
-33.5732,-71.2981,320.8,1,1,2014-01-04,0557,Aqua,MODIS,74,6.2,294.7,16.4,N,0
-34.0247,-71.2919,314,1,1,2014-01-04,0557,Aqua,MODIS,88,6.2,290.6,13.7,N,0
-33.5552,-71.2944,313.4,1,1,2014-01-04,0557,Aqua,MODIS,69,6.2,290.5,11.3,N,0
-33.5536,-71.3051,352.2,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,298.5,66.7,N,0
-34.0231,-71.3027,310.7,1,1,2014-01-04,0557,Aqua,MODIS,81,6.2,289.9,11.1,N,0
-34.1013,-70.4491,306.2,1,1,2014-01-04,0557,Aqua,MODIS,67,6.2,286.7,9.4,N,2
-33.5684,-71.3304,367.5,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,297.2,106.8,N,0
-33.9755,-71.6174,316.3,1,1,2014-01-04,0557,Aqua,MODIS,93,6.2,291.4,14.7,N,0
-33.0833,-71.2416,318.7,1,1,2014-01-04,0557,Aqua,MODIS,92,6.2,294.3,15.2,N,0
-33.0636,-71.2488,305.9,1,1,2014-01-04,0557,Aqua,MODIS,14,6.2,293.4,5.7,N,0
-33.5929,-71.2911,326.2,1,1,2014-01-04,0557,Aqua,MODIS,67,6.2,298.1,22.3,N,0
-33.6019,-71.2932,323.1,1,1,2014-01-04,0557,Aqua,MODIS,92,6.2,292,20.1,N,0
-33.7262,-71.4436,302.7,1,1,2014-01-04,0557,Aqua,MODIS,51,6.2,290.6,5.9,N,0
-33.0915,-71.3099,310.2,1,1,2014-01-04,0557,Aqua,MODIS,79,6.2,293.5,9.4,N,0
-33.6511,-71.3884,324.8,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,290.6,23.7,N,0
-33.6495,-71.3991,307.3,1,1,2014-01-04,0557,Aqua,MODIS,71,6.2,290.1,8.4,N,0
-33.6421,-71.3864,322.9,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,292.7,21,N,0
-33.6405,-71.3972,372,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,297.5,124.7,N,0
-33.6388,-71.408,300.4,1,1,2014-01-04,0557,Aqua,MODIS,8,6.2,288.8,4.2,N,0
-33.6315,-71.3953,335.1,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,293.1,36.5,N,0
-33.6298,-71.4061,331.9,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,289.9,32.2,N,0
-33.0923,-71.2435,313.9,1,1,2014-01-04,0557,Aqua,MODIS,69,6.2,294.2,11.1,N,0
-33.6077,-71.3679,304.4,1,1,2014-01-04,0557,Aqua,MODIS,41,6.2,290.9,5.6,N,0
-33.606,-71.3787,302,1,1,2014-01-04,0557,Aqua,MODIS,11,6.2,289.9,4.5,N,0
-33.5986,-71.366,320.3,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,294.2,17.1,N,0
-33.597,-71.3767,339.9,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,296.4,43.1,N,0
-33.0907,-71.2542,334.8,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,294.5,34.1,N,0
-33.5938,-71.347,312.2,1,1,2014-01-04,0557,Aqua,MODIS,49,6.2,291.7,8.6,N,0
-33.5922,-71.3579,333.1,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,292.7,30.2,N,0
-33.6084,-71.3013,309.1,1,1,2014-01-04,0557,Aqua,MODIS,76,6.2,291.3,10.1,N,0
-33.0981,-71.2668,307.1,1,1,2014-01-04,0557,Aqua,MODIS,36,6.2,292.8,6.5,N,0
-33.1055,-71.2794,311.2,1,1,2014-01-04,0557,Aqua,MODIS,82,6.2,294.5,9.3,N,0
-33.1071,-71.2687,316,1,1,2014-01-04,0557,Aqua,MODIS,92,6.2,294.3,13,N,0
-33.5905,-71.3686,321,1,1,2014-01-04,0557,Aqua,MODIS,63,6.2,294.9,17.4,N,0
-33.5889,-71.3794,379.8,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,302.9,153.4,N,0
-33.5873,-71.3902,325.1,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,292.4,23.9,N,0
-33.5848,-71.345,383.8,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,303.1,168.5,N,0
-33.5831,-71.3559,395.1,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,306.5,224.7,N,0
-33.5815,-71.3667,332.1,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,295.2,31.7,N,0
-33.5799,-71.3775,319.8,1,1,2014-01-04,0557,Aqua,MODIS,99,6.2,293.3,18.4,N,0
-33.5758,-71.3431,314.2,1,1,2014-01-04,0557,Aqua,MODIS,61,6.2,294.5,11.2,N,0
-33.5741,-71.3539,342,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,297,46.3,N,0
-33.5725,-71.3648,317.3,1,1,2014-01-04,0557,Aqua,MODIS,95,6.2,293.4,16,N,0
-33.5709,-71.3757,310.7,1,1,2014-01-04,0557,Aqua,MODIS,81,6.2,291.8,11,N,0
-33.5667,-71.3413,346,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,292.2,53.2,N,0
-33.5504,-71.3264,332.8,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,293.7,32.3,N,0
-33.552,-71.3158,356.2,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,300.3,76.1,N,0
-33.5593,-71.3285,313.3,1,1,2014-01-04,0557,Aqua,MODIS,36,6.2,292.2,10.4,N,0
-33.5749,-71.2874,338,1,1,2014-01-04,0557,Aqua,MODIS,100,6.2,296.5,39.3,N,0
-33.5855,-71.2785,330.6,1,1,2014-01-04,0557,Aqua,MODIS,95,6.2,294.3,28.7,N,0
-38.139,-72.4252,302.2,1,1,2014-01-04,0558,Aqua,MODIS,48,6.2,281.3,8.3,N,0
-37.205,-72.9319,307.3,1,1,2014-01-04,0558,Aqua,MODIS,71,6.2,286.3,10.6,N,0
-38.1373,-72.4366,323.1,1,1,2014-01-04,0558,Aqua,MODIS,100,6.2,283,24.7,N,0
-33.1091,-71.2807,404.5,2,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,307.1,782.9,D,0
-33.1112,-71.2581,380.2,2.1,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,302.9,422,D,0
-33.1113,-71.2648,389.9,2.1,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,305.8,548.6,D,0
-33.0965,-71.2782,331.6,2,1.4,2014-01-04,1521,Terra,MODIS,76,6.2,304.7,63.1,D,0
-33.0858,-71.255,411.7,2.1,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,316.8,914.3,D,0
-33.1095,-71.2862,376.6,2,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,303.3,380.1,D,0
-33.1007,-71.2319,336.3,2.1,1.4,2014-01-04,1521,Terra,MODIS,85,6.2,298.6,84.7,D,0
-33.0881,-71.2302,427.5,2.1,1.4,2014-01-04,1521,Terra,MODIS,100,6.2,315,1300.1,D,0
-33.0984,-71.2571,353.4,2.1,1.4,2014-01-04,1521,Terra,MODIS,96,6.2,302.1,174.4,D,0
-33.0946,-71.2992,357.2,2,1.4,2014-01-04,1521,Terra,MODIS,98,6.2,304.3,198.6,D,0
-33.1072,-71.3013,318.1,2,1.4,2014-01-04,1521,Terra,MODIS,29,6.2,297.9,25.9,D,0
-33.59,-71.3931,327.8,2,1.4,2014-01-04,1522,Terra,MODIS,75,6.2,309.1,42,D,0
-33.585,-71.2982,334.1,2.1,1.4,2014-01-04,1522,Terra,MODIS,77,6.2,304.9,67.3,D,0
-33.5297,-71.342,332.7,2.1,1.4,2014-01-04,1522,Terra,MODIS,81,6.2,304.4,75.3,D,0
-33.5596,-71.2983,341.8,2.1,1.4,2014-01-04,1522,Terra,MODIS,89,6.2,300.9,103.2,D,0
-33.5723,-71.3007,325.3,2.1,1.4,2014-01-04,1522,Terra,MODIS,57,6.2,303.4,37.8,D,0
-33.5426,-71.3419,343.1,2.1,1.4,2014-01-04,1522,Terra,MODIS,90,6.2,308.3,117.1,D,0
-33.5847,-71.3055,328.8,2.1,1.4,2014-01-04,1522,Terra,MODIS,49,6.2,305.6,47.8,D,0
-33.5447,-71.3174,385.2,2.1,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,307.3,478.8,D,0
-33.5556,-71.3393,339.4,2.1,1.4,2014-01-04,1522,Terra,MODIS,86,6.2,303.5,93.9,D,0
-33.5577,-71.3158,346.4,2.1,1.4,2014-01-04,1522,Terra,MODIS,92,6.2,302.6,126,D,0
-33.5557,-71.3452,340,2.1,1.4,2014-01-04,1522,Terra,MODIS,87,6.2,302.8,96.5,D,0
-33.5869,-71.2799,325.7,2.1,1.4,2014-01-04,1522,Terra,MODIS,33,6.2,302.9,41.7,D,0
-33.5576,-71.323,342.2,2.1,1.4,2014-01-04,1522,Terra,MODIS,89,6.2,303.3,104.4,D,0
-33.6701,-71.3614,361.9,2.1,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,306.1,231,D,0
-33.6682,-71.3845,375.1,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,310.3,352.1,D,0
-33.6575,-71.36,341.9,2.1,1.4,2014-01-04,1522,Terra,MODIS,89,6.2,304.2,103,D,0
-33.6555,-71.383,375.1,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,314.8,350.1,D,0
-33.6535,-71.406,352.8,2,1.4,2014-01-04,1522,Terra,MODIS,96,6.2,311.3,159,D,0
-33.6701,-71.3555,346.2,2.1,1.4,2014-01-04,1522,Terra,MODIS,92,6.2,303.8,126.2,D,0
-33.5726,-71.2939,331.2,2.1,1.4,2014-01-04,1522,Terra,MODIS,71,6.2,302.7,58.4,D,0
-33.668,-71.3785,386.3,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,311.3,483.9,D,0
-33.6659,-71.4015,336.8,2,1.4,2014-01-04,1522,Terra,MODIS,85,6.2,306.6,75.6,D,0
-33.6574,-71.3542,327.3,2.1,1.4,2014-01-04,1522,Terra,MODIS,56,6.2,301.8,45.6,D,0
-33.6554,-71.3769,373.7,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,312.6,338.4,D,0
-33.6532,-71.4001,369.1,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,313.3,287.7,D,0
-33.6046,-71.372,330.2,2,1.4,2014-01-04,1522,Terra,MODIS,68,6.2,305.6,48.5,D,0
-33.6027,-71.3941,371.4,2,1.4,2014-01-04,1522,Terra,MODIS,100,6.2,311.9,308.9,D,0
-33.5998,-71.2802,343.4,2.1,1.4,2014-01-04,1522,Terra,MODIS,90,6.2,303.1,119.5,D,0
-33.5599,-71.2916,336.7,2.1,1.4,2014-01-04,1522,Terra,MODIS,83,6.2,300.1,81,D,0
-33.6008,-71.4157,323,2,1.4,2014-01-04,1522,Terra,MODIS,40,6.2,309.3,23.4,D,0
-36.5964,-71.1666,319.8,2.3,1.5,2014-01-04,1522,Terra,MODIS,40,6.2,304.5,26.3,D,0
-33.5881,-71.4143,333.7,2,1.4,2014-01-04,1522,Terra,MODIS,82,6.2,308.2,63.2,D,0
-33.5684,-71.3461,333.5,2.1,1.4,2014-01-04,1522,Terra,MODIS,67,6.2,303,62.6,D,0
-33.5684,-71.3398,332.7,2.1,1.4,2014-01-04,1522,Terra,MODIS,77,6.2,303.6,64.2,D,0
-33.5471,-71.2915,347.3,2.1,1.4,2014-01-04,1522,Terra,MODIS,93,6.2,300.7,139.7,D,0
-33.5757,-71.3379,332.9,3.4,1.7,2014-01-04,1800,Aqua,MODIS,18,6.2,306.9,107.1,D,0
-33.5684,-71.3358,338.3,3.4,1.7,2014-01-04,1800,Aqua,MODIS,55,6.2,303.8,145.8,D,0
-33.6048,-71.4112,328.9,3.5,1.8,2014-01-04,1800,Aqua,MODIS,37,6.2,309.2,80.2,D,0
-33.5599,-71.3412,334.6,3.4,1.7,2014-01-04,1800,Aqua,MODIS,52,6.2,303.8,135.2,D,0
-33.8252,-71.3063,332.9,3.4,1.7,2014-01-04,1800,Aqua,MODIS,75,6.2,309.8,123.6,D,0
-33.1072,-71.2559,332.2,3.4,1.7,2014-01-04,1800,Aqua,MODIS,76,6.2,301.5,136.2,D,0
-33.5892,-71.2988,335.6,3.4,1.7,2014-01-04,1800,Aqua,MODIS,32,6.2,307.2,139.6,D,0
-33.0757,-71.2594,328.1,3.4,1.7,2014-01-04,1800,Aqua,MODIS,67,6.2,307,98.6,D,0
-33.5504,-71.3001,349.1,3.4,1.7,2014-01-04,1800,Aqua,MODIS,91,6.2,301.8,293.6,D,0
-33.5463,-71.3796,326.6,3.4,1.7,2014-01-04,1800,Aqua,MODIS,31,6.2,301.9,86.2,D,0
-33.0913,-71.2565,328.8,3.4,1.7,2014-01-04,1800,Aqua,MODIS,69,6.2,306,108.3,D,0
-33.6141,-71.2981,343,3.4,1.7,2014-01-04,1800,Aqua,MODIS,79,6.2,305.4,216.8,D,0
-33.1095,-71.293,333.7,3.4,1.7,2014-01-04,1800,Aqua,MODIS,78,6.2,301.3,147.1,D,0
-33.5523,-71.3338,361.8,3.4,1.7,2014-01-04,1800,Aqua,MODIS,100,6.2,305.7,467.3,D,0
-33.5577,-71.3049,349.3,3.4,1.7,2014-01-04,1800,Aqua,MODIS,91,6.2,302.9,299.8,D,0
-33.5555,-71.2695,332.9,3.4,1.7,2014-01-04,1800,Aqua,MODIS,70,6.2,299.6,144.3,D,0
-33.6688,-71.4054,348.3,3.5,1.8,2014-01-04,1800,Aqua,MODIS,92,6.2,310,291.7,D,0
-33.6665,-71.3694,325.5,3.4,1.7,2014-01-04,1800,Aqua,MODIS,48,6.2,306.7,76.9,D,0
-33.6617,-71.3989,336,3.5,1.8,2014-01-04,1800,Aqua,MODIS,80,6.2,310.5,162,D,0
-33.6778,-71.398,343.1,3.5,1.8,2014-01-04,1800,Aqua,MODIS,88,6.2,307.7,235,D,0
-33.5436,-71.3352,367,3.4,1.7,2014-01-04,1800,Aqua,MODIS,100,6.2,304.5,583.6,D,0
-34.6919,-71.6136,333.3,4.8,2,2014-01-04,1938,Aqua,MODIS,85,6.2,313.2,173.9,D,0
-35.7997,-71.3781,323.2,4.6,2,2014-01-04,1938,Aqua,MODIS,76,6.2,305.7,128.7,D,0
-35.7827,-71.324,323,4.7,2,2014-01-04,1938,Aqua,MODIS,76,6.2,302.3,124.3,D,0
