latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-34.1061,-70.4517,327.4,1,1,2010-01-06,1451,Terra,MODIS,75,6.2,309.4,12.5,D,2
-33.4973,-71.4513,338.3,1,1,2010-01-06,1451,Terra,MODIS,86,6.2,302.8,31.1,D,0
-37.7189,-72.2427,308.3,1,1,2010-01-06,1452,Terra,MODIS,55,6.2,297.1,4.7,D,0
-36.8285,-73.0441,313.3,1,1,2010-01-06,1452,Terra,MODIS,18,6.2,301.7,8.8,D,0
-38.9884,-72.632,305.6,1,1,2010-01-06,1452,Terra,MODIS,62,6.2,295.2,4.5,D,0
-38.7665,-72.757,303.8,1,1,2010-01-06,1452,Terra,MODIS,52,6.2,293.5,3.5,D,0
-36.4261,-71.9564,312.4,1,1,2010-01-06,1452,Terra,MODIS,32,6.2,300.9,5.2,D,0
-38.9867,-72.6435,306.3,1,1,2010-01-06,1452,Terra,MODIS,63,6.2,295.2,4.9,D,0
-38.2416,-72.3203,305.9,1,1,2010-01-06,1452,Terra,MODIS,35,6.2,293.2,5.4,D,0
-38.2399,-72.3318,305.9,1,1,2010-01-06,1452,Terra,MODIS,32,6.2,294.5,4.9,D,0
-37.6109,-73.6467,304.2,1,1,2010-01-06,1452,Terra,MODIS,13,6.2,293.5,4.9,D,0
-38.3995,-73.9173,300.2,1,1,2010-01-06,1452,Terra,MODIS,0,6.2,283.6,4,D,0
-39.2789,-71.9707,305,1,1,2010-01-06,1452,Terra,MODIS,41,6.2,293,5.4,D,0
-38.7473,-72.9441,307.6,1,1,2010-01-06,1452,Terra,MODIS,47,6.2,296.6,4.6,D,0
-39.2973,-72.2219,303.3,1,1,2010-01-06,1452,Terra,MODIS,17,6.2,292.2,3.3,D,0
-38.9873,-72.6497,310,1.2,1.1,2010-01-06,1908,Aqua,MODIS,52,6.2,299.7,6.9,D,0
-33.4845,-71.4841,362.2,1.8,1.3,2010-01-06,1910,Aqua,MODIS,100,6.2,308,183.7,D,0
-33.4908,-71.4879,357,1.8,1.3,2010-01-06,1910,Aqua,MODIS,98,6.2,308.9,153.1,D,0
-33.5041,-71.4598,324.4,1.8,1.3,2010-01-06,1910,Aqua,MODIS,44,6.2,301.6,29.2,D,0
-33.4872,-71.4691,328.5,1.8,1.3,2010-01-06,1910,Aqua,MODIS,70,6.2,304.2,36.5,D,0
-28.6128,-70.7163,325.2,2.5,1.5,2010-01-06,1911,Aqua,MODIS,50,6.2,306.6,19.7,D,0
-33.5186,-71.451,308.4,3.5,1.8,2010-01-07,0254,Terra,MODIS,74,6.2,285.9,68.7,N,0
-33.5024,-71.4512,318.7,3.5,1.8,2010-01-07,0254,Terra,MODIS,97,6.2,285.5,117.2,N,0
-34.106,-70.4566,309.1,1.3,1.1,2010-01-07,0611,Aqua,MODIS,77,6.2,284.3,15.8,N,2
-33.5087,-71.4394,317,1.1,1.1,2010-01-07,0611,Aqua,MODIS,94,6.2,285.2,20.2,N,0
-33.4897,-71.4354,300.5,1.1,1.1,2010-01-07,0611,Aqua,MODIS,25,6.2,281.4,7.5,N,0
-33.5071,-71.4514,318.7,1.1,1.1,2010-01-07,0611,Aqua,MODIS,97,6.2,285.9,22,N,0
-34.1065,-70.4486,305,1.3,1.1,2010-01-07,0611,Aqua,MODIS,62,6.2,284.7,12.2,N,2
-33.503,-71.4524,319.7,3.2,1.7,2010-01-07,1534,Terra,MODIS,46,6.2,296.5,62.5,D,0
-33.5048,-71.4792,315.2,3.2,1.7,2010-01-07,1534,Terra,MODIS,63,6.2,299.3,43.6,D,0
-36.6273,-72.0961,313.4,3.1,1.7,2010-01-07,1535,Terra,MODIS,32,6.2,300.9,27.2,D,0
-36.6242,-72.101,312.9,3.1,1.7,2010-01-07,1535,Terra,MODIS,39,6.2,300.3,28,D,0
-34.1888,-71.0244,319.9,2.1,1.4,2010-01-07,1814,Aqua,MODIS,45,6.2,298.1,31.2,D,0
-34.1767,-71.0275,322.7,2.1,1.4,2010-01-07,1814,Aqua,MODIS,32,6.2,298.3,37.6,D,0
-34.1782,-71.0447,328.4,2.1,1.4,2010-01-07,1814,Aqua,MODIS,63,6.2,298.3,56.4,D,0
-34.1903,-71.042,337.1,2.1,1.4,2010-01-07,1814,Aqua,MODIS,85,6.2,298.5,94.2,D,0
-34.1773,-71.0413,321.3,2.1,1.4,2010-01-07,1814,Aqua,MODIS,56,6.2,298.4,36.9,D,0
-34.1897,-71.0286,322.3,2.1,1.4,2010-01-07,1814,Aqua,MODIS,49,6.2,298.7,38.2,D,0
-34.1912,-71.0462,319.8,2.1,1.4,2010-01-07,1814,Aqua,MODIS,33,6.2,297.6,31,D,0
-33.5061,-71.4666,325.2,2.2,1.4,2010-01-07,1815,Aqua,MODIS,46,6.2,301.1,41.9,D,0
-33.5052,-71.4863,323.8,2.2,1.4,2010-01-07,1815,Aqua,MODIS,62,6.2,307.4,40.9,D,0
-33.5184,-71.4857,329.9,2.2,1.4,2010-01-07,1815,Aqua,MODIS,74,6.2,301.3,61.1,D,0
-33.5083,-71.4315,312,1,1,2010-01-08,0337,Terra,MODIS,84,6.2,283.6,13.8,N,0
-34.1111,-70.4603,314.8,1,1,2010-01-08,0337,Terra,MODIS,90,6.2,285.9,15.7,N,2
-34.102,-70.4624,302.4,1,1,2010-01-08,0337,Terra,MODIS,49,6.2,284.2,7.2,N,2
-34.4353,-70.9107,311.9,1,1,2010-01-08,0337,Terra,MODIS,73,6.2,290.4,11.6,N,0
-34.4369,-70.9216,320.4,1,1,2010-01-08,0337,Terra,MODIS,100,6.2,290,19.2,N,0
-34.425,-70.8968,305.5,1,1,2010-01-08,0337,Terra,MODIS,64,6.2,289.5,8,N,0
-34.4265,-70.9077,302.5,1,1,2010-01-08,0337,Terra,MODIS,50,6.2,290,6.5,N,0
-33.5098,-71.4423,326.1,1,1,2010-01-08,0337,Terra,MODIS,100,6.2,283.9,27,N,0
-34.1963,-71.0369,305.5,1,1,2010-01-08,0337,Terra,MODIS,51,6.2,290,7.3,N,0
-34.1873,-71.0389,304.2,1,1,2010-01-08,0337,Terra,MODIS,42,6.2,288.8,6.6,N,0
-33.5695,-70.9006,316.9,1,1,2010-01-08,0337,Terra,MODIS,94,6.2,285.6,17.5,N,0
-34.1094,-70.4493,301.8,1,1,2010-01-08,0337,Terra,MODIS,42,6.2,286.2,7,N,2
-27.4173,-70.2661,302.9,1.2,1.1,2010-01-08,0339,Terra,MODIS,52,6.2,288.1,8.9,N,2
-27.4155,-70.2544,302,1.2,1.1,2010-01-08,0339,Terra,MODIS,46,6.2,288.1,8.2,N,2
-27.4186,-70.2601,313.2,1.2,1.1,2010-01-08,0339,Terra,MODIS,87,6.2,288.5,16.8,N,2
-26.4326,-69.4725,327.9,1.3,1.1,2010-01-08,1437,Terra,MODIS,62,6.2,313.8,14.4,D,2
-34.1925,-71.0428,332.1,1.2,1.1,2010-01-08,1439,Terra,MODIS,81,6.2,301.2,31,D,0
-34.1944,-71.0317,319.1,1.2,1.1,2010-01-08,1439,Terra,MODIS,46,6.2,299.6,12.9,D,0
-34.1089,-70.4495,330.8,1.1,1.1,2010-01-08,1439,Terra,MODIS,79,6.2,310.3,18.8,D,2
-34.204,-71.0349,316.4,1.2,1.1,2010-01-08,1439,Terra,MODIS,28,6.2,300,9.1,D,0
-33.5136,-71.443,328.6,1.3,1.1,2010-01-08,1439,Terra,MODIS,46,6.2,308.2,23.9,D,0
-34.1069,-70.4618,335.5,1.1,1.1,2010-01-08,1439,Terra,MODIS,84,6.2,310.7,25.7,D,2
-33.516,-71.4295,332.4,1.3,1.1,2010-01-08,1439,Terra,MODIS,75,6.2,302.2,33,D,0
-34.4402,-70.9279,318.2,1.2,1.1,2010-01-08,1439,Terra,MODIS,48,6.2,305.2,10.7,D,0
-34.4389,-70.9217,326.9,1.2,1.1,2010-01-08,1439,Terra,MODIS,47,6.2,306.3,17.9,D,0
-33.5162,-71.4372,340.7,1.3,1.1,2010-01-08,1439,Terra,MODIS,89,6.2,305.8,49.8,D,0
-33.5186,-71.4234,321.6,1.3,1.1,2010-01-08,1439,Terra,MODIS,44,6.2,300.6,15.5,D,0
-37.61,-73.6494,306.7,1.4,1.2,2010-01-08,1440,Terra,MODIS,42,6.2,295.7,8.6,D,0
-38.4424,-71.8923,307.1,1.1,1.1,2010-01-08,1440,Terra,MODIS,30,6.2,296.1,5.8,D,0
-37.4823,-73.3386,309.9,1.3,1.2,2010-01-08,1440,Terra,MODIS,24,6.2,298,10.4,D,2
-37.7182,-72.2422,317.7,1,1,2010-01-08,1856,Aqua,MODIS,49,6.2,305.7,6.6,D,0
-34.4411,-70.9223,328.8,1.2,1.1,2010-01-08,1857,Aqua,MODIS,56,6.2,313.3,20,D,0
-34.7718,-71.7244,336.7,1.1,1.1,2010-01-08,1857,Aqua,MODIS,78,6.2,321.5,17.2,D,0
-34.7698,-71.7122,345.7,1.1,1.1,2010-01-08,1857,Aqua,MODIS,91,6.2,319.9,35.2,D,0
-33.0649,-71.1132,322.3,1.3,1.1,2010-01-08,1858,Aqua,MODIS,38,6.2,308.6,10.6,D,0
-33.5101,-71.4277,434.9,1.2,1.1,2010-01-08,1858,Aqua,MODIS,100,6.2,320.5,681.1,D,0
-33.5123,-71.4403,385.1,1.2,1.1,2010-01-08,1858,Aqua,MODIS,100,6.2,319.2,209.7,D,0
-33.5262,-71.4627,331.1,1.2,1.1,2010-01-08,1858,Aqua,MODIS,77,6.2,312.3,18.7,D,0
-33.5166,-71.4653,343,1.2,1.1,2010-01-08,1858,Aqua,MODIS,89,6.2,311.4,41.3,D,0
-33.5187,-71.4777,344.6,1.2,1.1,2010-01-08,1858,Aqua,MODIS,90,6.2,309.7,45.3,D,0
-37.8565,-72.6,320.1,2.2,1.4,2010-01-09,0419,Terra,MODIS,100,6.2,284.6,66.5,N,0
-37.851,-72.5751,305.7,2.2,1.4,2010-01-09,0419,Terra,MODIS,65,6.2,284.5,30,N,0
-34.1026,-70.4473,308.6,1,1,2010-01-09,0559,Aqua,MODIS,75,6.2,284.7,11.8,N,2
-33.5199,-71.4739,323.2,1,1,2010-01-09,0559,Aqua,MODIS,100,6.2,284.3,24.2,N,0
-34.1011,-70.4582,301.3,1,1,2010-01-09,0559,Aqua,MODIS,40,6.2,283.3,7.1,N,2
-34.193,-71.0403,309.4,1,1,2010-01-09,0559,Aqua,MODIS,77,6.2,288.5,10.6,N,0
-33.5191,-71.4633,356,2,1.4,2010-01-09,1521,Terra,MODIS,92,6.2,304.6,183.4,D,0
-33.5172,-71.4842,357,2,1.4,2010-01-09,1521,Terra,MODIS,98,6.2,305.2,189.3,D,0
-33.5121,-71.3995,330.5,2,1.4,2010-01-09,1521,Terra,MODIS,81,6.2,301.2,63.8,D,0
-33.5103,-71.4202,342,2,1.4,2010-01-09,1521,Terra,MODIS,90,6.2,304.8,110.2,D,0
-33.5316,-71.4644,354.4,2,1.4,2010-01-09,1521,Terra,MODIS,92,6.2,306.8,171.9,D,0
-34.2329,-71.42,323.9,2,1.4,2010-01-09,1522,Terra,MODIS,42,6.2,304.3,35.3,D,0
-34.2202,-71.4186,328.4,2,1.4,2010-01-09,1522,Terra,MODIS,69,6.2,308.6,48.3,D,0
-37.4669,-72.3631,313.6,2,1.4,2010-01-09,1523,Terra,MODIS,42,6.2,300.1,16.6,D,0
-37.38,-73.6081,310.4,1.6,1.3,2010-01-09,1523,Terra,MODIS,0,6.2,299.3,15.7,D,0
-33.5122,-71.4377,328.8,3.5,1.8,2010-01-09,1802,Aqua,MODIS,76,6.2,302.6,121.3,D,0
-34.3884,-71.3157,333.5,3.5,1.8,2010-01-09,1802,Aqua,MODIS,81,6.2,307.6,148.9,D,0
-34.3812,-71.307,322.3,3.5,1.8,2010-01-09,1802,Aqua,MODIS,62,6.2,306.3,65.8,D,0
-34.3973,-71.3081,332.1,3.5,1.8,2010-01-09,1802,Aqua,MODIS,80,6.2,307.4,134.2,D,0
-33.5218,-71.4854,327.2,3.5,1.8,2010-01-09,1802,Aqua,MODIS,69,6.2,304.2,106.2,D,0
-33.5379,-71.484,331.8,3.5,1.8,2010-01-09,1802,Aqua,MODIS,76,6.2,305,140.1,D,0
-33.5306,-71.4775,348.3,3.5,1.8,2010-01-09,1802,Aqua,MODIS,93,6.2,305,310.1,D,0
-33.5193,-71.4453,325.7,3.5,1.8,2010-01-09,1802,Aqua,MODIS,62,6.2,302.2,97.7,D,0
-34.369,-71.2847,310.3,1.2,1.1,2010-01-10,0325,Terra,MODIS,10,6.2,292.1,12.4,N,0
-34.39,-71.293,316.5,1.2,1.1,2010-01-10,0325,Terra,MODIS,83,6.2,290.4,18.4,N,0
-34.3871,-71.2685,320.1,1.2,1.1,2010-01-10,0325,Terra,MODIS,100,6.2,292.4,22.8,N,0
-34.3984,-71.2794,307.9,1.2,1.1,2010-01-10,0325,Terra,MODIS,73,6.2,291.3,11.3,N,0
-34.3916,-71.3071,327.4,1.2,1.1,2010-01-10,0325,Terra,MODIS,100,6.2,291.1,33.1,N,0
-34.3818,-71.3086,313.9,1.2,1.1,2010-01-10,0325,Terra,MODIS,28,6.2,290.8,14.5,N,0
-34.372,-71.3108,311.2,1.2,1.1,2010-01-10,0325,Terra,MODIS,35,6.2,292.4,12.8,N,0
-34.0305,-70.5097,311.4,1.1,1,2010-01-10,0325,Terra,MODIS,82,6.2,288,14.4,N,0
-34.3607,-71.3,324.5,1.2,1.1,2010-01-10,0325,Terra,MODIS,100,6.2,290.9,30.1,N,0
-33.5229,-71.4254,305.1,1.2,1.1,2010-01-10,0325,Terra,MODIS,38,6.2,288.5,10.1,N,0
-33.5245,-71.4384,306.9,1.2,1.1,2010-01-10,0325,Terra,MODIS,61,6.2,286.5,11.7,N,0
-34.3592,-71.2871,305.1,1.2,1.1,2010-01-10,0325,Terra,MODIS,56,6.2,289.7,9.4,N,0
-33.5131,-71.4268,303.2,1.2,1.1,2010-01-10,0325,Terra,MODIS,30,6.2,287.2,8.7,N,0
-34.1983,-71.0502,302,1.2,1.1,2010-01-10,0325,Terra,MODIS,15,6.2,289.7,6.4,N,0
-34.1773,-71.04,302.2,1.2,1.1,2010-01-10,0325,Terra,MODIS,35,6.2,288.3,6.3,N,0
-34.3969,-71.2664,306,1.2,1.1,2010-01-10,0325,Terra,MODIS,58,6.2,291.5,9.5,N,0
-33.5146,-71.4398,307,1.2,1.1,2010-01-10,0325,Terra,MODIS,63,6.2,285.7,11.8,N,0
-34.3705,-71.2975,332,1.2,1.1,2010-01-10,0325,Terra,MODIS,100,6.2,296.5,40.1,N,0
-34.3622,-71.313,300.9,1.2,1.1,2010-01-10,0325,Terra,MODIS,13,6.2,289.8,5.6,N,0
-30.6377,-71.2497,309.2,1.1,1,2010-01-10,0326,Terra,MODIS,77,6.2,286.8,12.5,N,0
-34.3871,-71.2678,301.6,3.4,1.7,2010-01-10,0642,Aqua,MODIS,36,6.2,288.3,35.7,N,0
-34.0299,-70.5188,317.9,1.6,1.3,2010-01-10,1426,Terra,MODIS,29,6.2,303.2,13.4,D,0
-34.0325,-70.5136,327.2,1.6,1.3,2010-01-10,1426,Terra,MODIS,74,6.2,304.1,33.6,D,0
-34.1734,-71.0342,318.2,1.7,1.3,2010-01-10,1427,Terra,MODIS,50,6.2,302.4,19.3,D,0
-34.3829,-71.2614,329.1,1.8,1.3,2010-01-10,1427,Terra,MODIS,72,6.2,307,41.1,D,0
-39.2946,-72.2286,314.3,1.1,1,2010-01-10,1844,Aqua,MODIS,35,6.2,302.3,8.4,D,0
-39.2852,-72.2307,314,1.1,1,2010-01-10,1844,Aqua,MODIS,23,6.2,302.3,8.4,D,0
-37.4793,-73.3528,315.7,1.1,1.1,2010-01-10,1844,Aqua,MODIS,46,6.2,305.3,11.6,D,2
-32.8192,-71.4193,331.9,1,1,2010-01-10,1845,Aqua,MODIS,77,6.2,310.5,18.8,D,0
-34.3299,-71.1865,422.6,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,324,404.6,D,0
-34.3405,-71.1954,332.4,1,1,2010-01-10,1845,Aqua,MODIS,78,6.2,313.5,18.7,D,0
-34.3389,-71.1846,368.5,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,319.3,99.2,D,0
-34.3636,-71.2913,342.4,1,1,2010-01-10,1845,Aqua,MODIS,89,6.2,317.4,34.2,D,0
-34.3862,-71.2572,325,1,1,2010-01-10,1845,Aqua,MODIS,47,6.2,311,9.2,D,0
-34.3999,-71.2879,330,1,1,2010-01-10,1845,Aqua,MODIS,42,6.2,301,15.7,D,0
-34.3983,-71.277,362.9,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,309.3,80.8,D,0
-34.3968,-71.2661,347.2,1,1,2010-01-10,1845,Aqua,MODIS,92,6.2,309.6,42.7,D,0
-34.4089,-71.286,326.1,1,1,2010-01-10,1845,Aqua,MODIS,30,6.2,303.6,13,D,0
-34.4074,-71.2751,350.4,1,1,2010-01-10,1845,Aqua,MODIS,94,6.2,305.9,51.8,D,0
-34.3651,-71.3021,352,1,1,2010-01-10,1845,Aqua,MODIS,95,6.2,321.6,53.2,D,0
-34.3776,-71.3262,331.4,1,1,2010-01-10,1845,Aqua,MODIS,78,6.2,311.4,14.4,D,0
-34.376,-71.3154,416.6,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,328,350.8,D,0
-34.3744,-71.3045,359.1,1,1,2010-01-10,1845,Aqua,MODIS,99,6.2,319.4,66.6,D,0
-34.3866,-71.3243,358.9,1,1,2010-01-10,1845,Aqua,MODIS,99,6.2,319.5,65.7,D,0
-34.385,-71.3135,455.6,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,400.1,768,D,0
-34.3835,-71.3026,396,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,320,211.1,D,0
-33.2679,-70.7206,326.2,1,1,2010-01-10,1845,Aqua,MODIS,50,6.2,311.8,7.3,D,0
-33.2742,-70.7135,334.3,1,1,2010-01-10,1845,Aqua,MODIS,81,6.2,313.4,18.3,D,0
-36.2166,-71.069,341.1,1,1,2010-01-10,1845,Aqua,MODIS,88,6.2,306.3,34.2,D,0
-36.215,-71.0579,343.6,1,1,2010-01-10,1845,Aqua,MODIS,90,6.2,307.2,38.6,D,0
-34.3315,-71.1973,377.3,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,316.7,128.6,D,0
-32.8275,-71.4231,324.6,1,1,2010-01-10,1845,Aqua,MODIS,48,6.2,308.8,11,D,0
-34.3956,-71.3224,406.2,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,323.2,276.1,D,0
-34.394,-71.3115,444.5,1,1,2010-01-10,1845,Aqua,MODIS,100,6.2,324.3,625.7,D,0
-34.3925,-71.3007,341.8,1,1,2010-01-10,1845,Aqua,MODIS,76,6.2,303.9,29.1,D,0
-34.0365,-70.5095,351.4,1,1,2010-01-10,1845,Aqua,MODIS,95,6.2,308.4,52.6,D,0
-34.0381,-70.5204,336.9,1,1,2010-01-10,1845,Aqua,MODIS,83,6.2,310.2,25,D,0
