latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-23.8252,-70.3139,314.9,1,1,2011-01-06,0321,Terra,MODIS,90,6.2,288.1,16.3,N,2
-22.3188,-68.8884,329.8,1,1,2011-01-06,0321,Terra,MODIS,100,6.2,284.2,33,N,2
-35.0347,-70.8179,319.9,2,1.4,2011-01-06,1420,Terra,MODIS,43,6.2,302.3,26.3,D,0
-35.0223,-70.8148,319.3,2,1.4,2011-01-06,1420,Terra,MODIS,27,6.2,303.3,23.1,D,0
-35.0339,-70.8124,320.6,2,1.4,2011-01-06,1420,Terra,MODIS,56,6.2,302.7,27.4,D,0
-35.0216,-70.8088,318.9,2,1.4,2011-01-06,1420,Terra,MODIS,40,6.2,302.6,23.6,D,0
-37.4709,-72.3561,312.2,2.2,1.4,2011-01-06,1421,Terra,MODIS,36,6.2,300.7,15.7,D,0
-37.0831,-73.1621,315.3,1.3,1.1,2011-01-06,1836,Aqua,MODIS,0,6.2,304.1,13.4,D,0
-37.1786,-73.6065,317.7,1.4,1.2,2011-01-06,1836,Aqua,MODIS,42,6.2,300.5,18.7,D,0
-35.0492,-70.8101,322.5,1,1,2011-01-06,1837,Aqua,MODIS,33,6.2,304.4,11.2,D,0
-35.0507,-70.8213,330.7,1,1,2011-01-06,1837,Aqua,MODIS,70,6.2,305,20.7,D,0
-35.0401,-70.8119,353.1,1,1,2011-01-06,1837,Aqua,MODIS,96,6.2,309.5,60.5,D,0
-33.3981,-70.9489,324.4,1,1,2011-01-06,1837,Aqua,MODIS,61,6.2,306.7,10.4,D,0
-33.4057,-70.9366,370.2,1,1,2011-01-06,1837,Aqua,MODIS,100,6.2,309.7,107,D,0
-34.7387,-71.306,318.6,1.1,1,2011-01-06,1837,Aqua,MODIS,48,6.2,305.2,6.6,D,0
-35.0342,-71.2417,327.8,1.1,1,2011-01-06,1837,Aqua,MODIS,72,6.2,310.2,12.4,D,0
-34.7479,-71.3042,328.5,1.1,1,2011-01-06,1837,Aqua,MODIS,77,6.2,305.3,18.1,D,0
-33.4071,-70.9471,329.9,1,1,2011-01-06,1837,Aqua,MODIS,76,6.2,308.7,17.6,D,0
-35.0338,-70.8355,327.9,1,1,2011-01-06,1837,Aqua,MODIS,11,6.2,308.5,14.3,D,0
-33.3966,-70.9384,357.5,1,1,2011-01-06,1837,Aqua,MODIS,98,6.2,305.6,67.9,D,0
-35.1082,-71.2573,321.6,1.1,1,2011-01-06,1837,Aqua,MODIS,42,6.2,307.8,6.5,D,0
-35.0324,-70.8246,356.3,1,1,2011-01-06,1837,Aqua,MODIS,98,6.2,313.3,68.1,D,0
-35.0415,-70.8229,354.2,1,1,2011-01-06,1837,Aqua,MODIS,97,6.2,307,62.6,D,0
-42.8393,-72.66,301.1,1.1,1,2011-01-07,0359,Terra,MODIS,38,6.2,285.5,7.3,N,1
-42.8372,-72.6474,305.9,1.1,1,2011-01-07,0359,Terra,MODIS,66,6.2,286.8,10.5,N,1
-34.1082,-70.4611,308.5,1.9,1.4,2011-01-07,0401,Terra,MODIS,75,6.2,284.9,30.4,N,2
-34.101,-70.4491,307.1,1.3,1.1,2011-01-07,0538,Aqua,MODIS,70,6.2,284.1,16.3,N,2
-42.8375,-72.6459,305,1.2,1.1,2011-01-07,0541,Aqua,MODIS,63,6.2,286.2,12.1,N,1
-26.4362,-69.4743,327.9,1.1,1.1,2011-01-07,1501,Terra,MODIS,71,6.2,309.8,16.6,D,2
-32.8039,-70.9548,315.8,1.1,1.1,2011-01-07,1502,Terra,MODIS,63,6.2,302.8,7.9,D,2
-34.1037,-70.4581,323.9,1.2,1.1,2011-01-07,1503,Terra,MODIS,71,6.2,308.7,12.7,D,2
-40.3391,-72.9471,308.6,1.1,1.1,2011-01-07,1504,Terra,MODIS,60,6.2,297.4,5.5,D,0
-39.5384,-72.9516,310.4,1.1,1.1,2011-01-07,1504,Terra,MODIS,53,6.2,297.7,7.9,D,0
-40.9133,-73.1632,305.2,1.1,1.1,2011-01-07,1505,Terra,MODIS,46,6.2,293.4,3.6,D,0
-22.3173,-68.8764,313,1.7,1.3,2011-01-08,0618,Aqua,MODIS,86,6.2,279.8,35.2,N,2
-22.3154,-68.8926,301.1,1.7,1.3,2011-01-08,0618,Aqua,MODIS,38,6.2,280.1,18.2,N,2
-34.0989,-70.4487,301.4,1.9,1.3,2011-01-08,0621,Aqua,MODIS,40,6.2,283.1,19.9,N,2
-41.4712,-72.9731,306.9,2.2,1.4,2011-01-08,1823,Aqua,MODIS,0,6.2,293.6,13.7,D,0
-37.4675,-72.3658,316.8,1.8,1.3,2011-01-08,1824,Aqua,MODIS,23,6.2,304.5,14.1,D,0
-34.5188,-71.4121,328.5,1.4,1.2,2011-01-08,1824,Aqua,MODIS,77,6.2,307.7,22.2,D,0
-34.5096,-71.4295,323.7,1.4,1.2,2011-01-08,1824,Aqua,MODIS,64,6.2,310.2,13.7,D,0
-34.5204,-71.4278,333.9,1.4,1.2,2011-01-08,1824,Aqua,MODIS,83,6.2,310.6,34.7,D,0
-33.7808,-71.1109,322.2,1.4,1.2,2011-01-08,1825,Aqua,MODIS,54,6.2,307.4,14.6,D,0
-42.8358,-72.6575,312.5,1,1,2011-01-09,0346,Terra,MODIS,85,6.2,285.3,15.1,N,1
-33.8145,-70.8322,306,1.2,1.1,2011-01-09,0349,Terra,MODIS,66,6.2,286.5,12.3,N,0
-34.1086,-70.4551,308.6,1.3,1.1,2011-01-09,0349,Terra,MODIS,75,6.2,287.4,15.8,N,2
-34.1052,-70.4489,327.5,1,1,2011-01-09,1450,Terra,MODIS,75,6.2,310.8,11.5,D,2
-34.1036,-70.4598,326.2,1,1,2011-01-09,1450,Terra,MODIS,74,6.2,310.8,9,D,2
-32.8064,-70.9529,330,1,1,2011-01-09,1450,Terra,MODIS,81,6.2,303.6,19.7,D,2
-37.7175,-72.2421,316.5,1,1,2011-01-09,1451,Terra,MODIS,42,6.2,306,5.4,D,0
-36.4228,-71.9609,315.3,1,1,2011-01-09,1451,Terra,MODIS,35,6.2,304,5.3,D,0
-37.6094,-73.648,311.3,1.1,1,2011-01-09,1451,Terra,MODIS,18,6.2,300.8,6.5,D,0
-35.0334,-70.833,324.8,1,1,2011-01-09,1451,Terra,MODIS,63,6.2,304.3,13.4,D,0
-39.2958,-72.2219,312.9,1,1,2011-01-09,1452,Terra,MODIS,41,6.2,301,5.6,D,0
-38.2384,-72.3312,315.1,1,1,2011-01-09,1452,Terra,MODIS,47,6.2,304.5,6.5,D,0
-38.4423,-71.8885,312.8,1,1,2011-01-09,1452,Terra,MODIS,52,6.2,302.7,6.2,D,0
-40.3402,-72.9448,308.1,1,1,2011-01-09,1452,Terra,MODIS,47,6.2,297.9,3.9,D,0
-41.3318,-72.9687,308.4,1,1,2011-01-09,1452,Terra,MODIS,43,6.2,296.4,4.5,D,0
-39.4536,-72.7714,308.5,1,1,2011-01-09,1452,Terra,MODIS,56,6.2,297.6,4.8,D,0
-45.428,-72.7513,315.4,1,1,2011-01-09,1453,Terra,MODIS,62,6.2,294.4,13.6,D,0
-45.4298,-72.7379,309.9,1,1,2011-01-09,1453,Terra,MODIS,57,6.2,294,9.1,D,0
-42.4657,-73.7851,307.8,1,1,2011-01-09,1453,Terra,MODIS,43,6.2,296.3,4.7,D,0
-45.4117,-72.6853,306.1,1,1,2011-01-09,1453,Terra,MODIS,12,6.2,295.2,4.8,D,0
-42.8335,-72.6495,325.9,1,1,2011-01-09,1453,Terra,MODIS,81,6.2,302.3,20,D,1
-42.8339,-72.6495,321.9,1.1,1,2011-01-09,1905,Aqua,MODIS,54,6.2,307.1,13.4,D,1
-42.5753,-73.8693,314.6,1,1,2011-01-09,1905,Aqua,MODIS,69,6.2,300.3,7.9,D,0
-35.0381,-70.8274,336.4,1.8,1.3,2011-01-09,1907,Aqua,MODIS,86,6.2,303.2,66.3,D,0
-34.5051,-71.0189,334.9,1.8,1.3,2011-01-09,1907,Aqua,MODIS,84,6.2,307.5,59.4,D,0
-33.6771,-71.0672,320.5,1.8,1.3,2011-01-09,1907,Aqua,MODIS,67,6.2,302.7,23,D,0
-34.5171,-71.0175,340.8,1.8,1.3,2011-01-09,1907,Aqua,MODIS,89,6.2,306,79.7,D,0
-33.6357,-70.6113,333,2,1.4,2011-01-09,1907,Aqua,MODIS,83,6.2,307.7,52.1,D,0
-33.5973,-71.6003,319.7,1.7,1.3,2011-01-09,1908,Aqua,MODIS,45,6.2,302.4,19,D,0
-33.4413,-71.4434,325.2,1.8,1.3,2011-01-09,1908,Aqua,MODIS,65,6.2,307.5,23.7,D,0
-33.5938,-71.5824,323.6,1.7,1.3,2011-01-09,1908,Aqua,MODIS,67,6.2,298.5,27.2,D,0
-22.3208,-68.887,317.7,1.7,1.3,2011-01-10,0257,Terra,MODIS,96,6.2,280.2,43.7,N,2
-22.3178,-68.8881,305.4,1.1,1.1,2011-01-10,0606,Aqua,MODIS,64,6.2,281.8,12,N,2
-22.3192,-68.8773,300.6,1.1,1.1,2011-01-10,0606,Aqua,MODIS,31,6.2,281,9,N,2
-34.1039,-70.4529,304.5,1.3,1.1,2011-01-10,0609,Aqua,MODIS,60,6.2,285.8,12.4,N,2
-42.8387,-72.6444,303.1,1.3,1.1,2011-01-10,0612,Aqua,MODIS,53,6.2,287.4,10.2,N,1
-36.6273,-72.0984,313.6,3.1,1.7,2011-01-10,1534,Terra,MODIS,33,6.2,300,28.8,D,0
-41.4634,-72.9365,306.9,3,1.7,2011-01-10,1535,Terra,MODIS,28,6.2,292.8,26,D,0
-41.4606,-72.9435,306.3,3,1.7,2011-01-10,1535,Terra,MODIS,25,6.2,292.7,24.5,D,0
-34.102,-70.4582,307.3,1,1,2011-01-11,0336,Terra,MODIS,71,6.2,285.4,9.8,N,2
-34.111,-70.456,307.3,1,1,2011-01-11,0336,Terra,MODIS,71,6.2,287.4,9.8,N,2
-36.7416,-73.1223,300.8,1.1,1.1,2011-01-11,0336,Terra,MODIS,33,6.2,285.8,6.8,N,0
-35.0985,-71.1664,302,1,1,2011-01-11,0336,Terra,MODIS,46,6.2,286,6.4,N,0
-32.8041,-70.9523,300.7,1,1,2011-01-11,0337,Terra,MODIS,33,6.2,288.1,5.9,N,2
-34.1044,-70.4503,328.4,1.1,1.1,2011-01-11,1438,Terra,MODIS,71,6.2,311.8,13.8,D,2
-36.4273,-71.961,314.6,1.2,1.1,2011-01-11,1439,Terra,MODIS,28,6.2,303.2,8.3,D,0
-36.9733,-72.9307,312.5,1.3,1.1,2011-01-11,1439,Terra,MODIS,26,6.2,301.4,11.3,D,0
-37.475,-73.3493,311,1.4,1.2,2011-01-11,1439,Terra,MODIS,33,6.2,300.1,11.1,D,2
-39.4515,-72.7699,308.3,1.2,1.1,2011-01-11,1440,Terra,MODIS,52,6.2,296.7,6.3,D,0
-45.4231,-72.7501,315.3,1,1,2011-01-11,1852,Aqua,MODIS,51,6.2,292.9,13.5,D,0
-42.8394,-72.6534,318.9,1,1,2011-01-11,1853,Aqua,MODIS,60,6.2,293.5,13.7,D,1
-44.0346,-72.5936,322.2,1,1,2011-01-11,1853,Aqua,MODIS,79,6.2,293.8,19.9,D,0
-37.8451,-72.4912,371.8,1,1,2011-01-11,1854,Aqua,MODIS,100,6.2,313.2,110.4,D,0
-37.4673,-72.3692,320.8,1,1,2011-01-11,1854,Aqua,MODIS,18,6.2,307.7,6.8,D,0
-37.8361,-72.4934,336.3,1,1,2011-01-11,1854,Aqua,MODIS,87,6.2,309.7,23.4,D,0
-33.8885,-70.8783,336.3,1.3,1.1,2011-01-11,1855,Aqua,MODIS,82,6.2,311.2,29.6,D,0
-35.1099,-71.1682,327.5,1.2,1.1,2011-01-11,1855,Aqua,MODIS,65,6.2,309.4,15.5,D,0
-32.4031,-71.0961,325.9,1.3,1.1,2011-01-11,1856,Aqua,MODIS,54,6.2,311.4,14.1,D,0
-32.4009,-71.0835,335.2,1.3,1.1,2011-01-11,1856,Aqua,MODIS,80,6.2,310.9,31.3,D,0
-42.5998,-73.8369,301.7,1.5,1.2,2011-01-12,0417,Terra,MODIS,43,6.2,279,15.3,N,0
-34.1053,-70.4535,308.8,1,1,2011-01-12,0557,Aqua,MODIS,76,6.2,286.2,11.6,N,2
-33.6146,-70.9172,300.2,1,1,2011-01-12,0557,Aqua,MODIS,20,6.2,285.1,6.1,N,0
-39.4216,-71.9303,315.1,1,1,2011-01-12,0558,Aqua,MODIS,91,6.2,269.3,19.2,N,1
-36.7457,-73.1215,305.7,1,1,2011-01-12,0558,Aqua,MODIS,65,6.2,286.6,9.1,N,0
-39.4199,-71.9422,315.3,1,1,2011-01-12,0558,Aqua,MODIS,91,6.2,269.3,19.1,N,1
-53.4339,-70.1857,307.8,1.8,1.3,2011-01-12,1348,Terra,MODIS,56,6.2,284.9,20.3,D,0
-37.4665,-72.3699,314,1.9,1.4,2011-01-12,1522,Terra,MODIS,22,6.2,300,12.9,D,0
-37.8138,-72.6823,311.8,1.9,1.3,2011-01-12,1522,Terra,MODIS,18,6.2,299.5,12.9,D,0
-37.4842,-73.3428,309.6,1.7,1.3,2011-01-12,1522,Terra,MODIS,29,6.2,298.2,13.6,D,2
-36.9279,-73.0224,312.2,1.7,1.3,2011-01-12,1522,Terra,MODIS,0,6.2,299.9,19.5,D,0
-35.0681,-71.7102,325.9,4.6,2,2011-01-12,1938,Aqua,MODIS,64,6.2,304.3,115.3,D,0
-34.1061,-70.4619,309,1.1,1,2011-01-13,0324,Terra,MODIS,76,6.2,287.4,12.8,N,2
-33.802,-70.8792,303,1.1,1.1,2011-01-13,0324,Terra,MODIS,53,6.2,287.9,8.1,N,0
-22.3149,-68.8906,317.7,1.1,1.1,2011-01-13,0327,Terra,MODIS,96,6.2,283.9,23,N,2
-34.1077,-70.4847,325.3,1.6,1.3,2011-01-13,1426,Terra,MODIS,69,6.2,309,17.4,D,0
-34.7844,-72.0056,326.5,1,1,2011-01-13,1843,Aqua,MODIS,45,6.2,309.1,13.8,D,0
-34.5668,-71.4347,331.6,1,1,2011-01-13,1843,Aqua,MODIS,79,6.2,311.7,15.9,D,0
-34.1111,-70.4561,328,1,1,2011-01-13,1843,Aqua,MODIS,59,6.2,312.9,10.4,D,2
-34.5305,-70.9255,321.6,1,1,2011-01-13,1843,Aqua,MODIS,26,6.2,303.6,5.7,D,0
-34.7934,-72.0038,332.4,1,1,2011-01-13,1843,Aqua,MODIS,64,6.2,309.6,21.3,D,0
-34.4208,-70.8098,325.8,1,1,2011-01-13,1843,Aqua,MODIS,65,6.2,308.9,9.4,D,0
-32.8041,-70.9557,324.9,1,1,2011-01-13,1843,Aqua,MODIS,61,6.2,305.7,11.7,D,2
-34.5652,-71.4238,347.7,1,1,2011-01-13,1843,Aqua,MODIS,93,6.2,311.9,43.1,D,0
-34.5578,-71.4366,354.4,1,1,2011-01-13,1843,Aqua,MODIS,97,6.2,311.3,56.2,D,0
-34.5562,-71.4257,355.3,1,1,2011-01-13,1843,Aqua,MODIS,97,6.2,310,58.7,D,0
-34.5464,-71.4198,311.3,1.2,1.1,2011-01-14,0545,Aqua,MODIS,82,6.2,287.4,16,N,0
-34.5441,-71.4328,341.3,1.2,1.1,2011-01-14,0545,Aqua,MODIS,100,6.2,288.6,62.9,N,0
-34.554,-71.4345,302,1.2,1.1,2011-01-14,0545,Aqua,MODIS,46,6.2,286.1,8.8,N,0
-34.4152,-70.8096,302.2,1.1,1.1,2011-01-14,0545,Aqua,MODIS,47,6.2,287.7,8.2,N,0
-34.1056,-70.4504,307.7,1.1,1.1,2011-01-14,0545,Aqua,MODIS,72,6.2,286,12.9,N,2
-32.8033,-70.948,318.2,1.3,1.2,2011-01-14,1508,Terra,MODIS,64,6.2,304.5,11.6,D,2
-36.4251,-71.9552,313.9,1.3,1.1,2011-01-14,1509,Terra,MODIS,42,6.2,301.3,8,D,0
-34.1051,-70.4544,326.8,1.5,1.2,2011-01-14,1509,Terra,MODIS,76,6.2,307.2,22.9,D,2
-37.4813,-73.3479,308.2,1.2,1.1,2011-01-14,1510,Terra,MODIS,35,6.2,296.3,8.2,D,2
-39.3658,-72.6268,306.7,1.3,1.1,2011-01-14,1510,Terra,MODIS,46,6.2,296.4,8.5,D,0
-37.7206,-72.2428,311.2,1.3,1.1,2011-01-14,1510,Terra,MODIS,53,6.2,298.8,7.8,D,0
-38.2352,-72.3378,309.1,1.3,1.1,2011-01-14,1510,Terra,MODIS,50,6.2,297.7,9.2,D,0
-37.1736,-72.9498,312.6,1.2,1.1,2011-01-14,1510,Terra,MODIS,47,6.2,301.9,8.5,D,0
-39.4514,-72.7737,305.9,1.3,1.1,2011-01-14,1510,Terra,MODIS,49,6.2,295.7,6.9,D,0
-39.2958,-72.223,307,1.4,1.2,2011-01-14,1510,Terra,MODIS,22,6.2,294.5,7.5,D,0
-36.9733,-72.9294,312.4,1.2,1.1,2011-01-14,1510,Terra,MODIS,28,6.2,301.5,10.2,D,0
-37.6075,-73.6518,307.7,1.1,1.1,2011-01-14,1510,Terra,MODIS,25,6.2,295.6,7.9,D,0
-38.7448,-72.948,311.2,1.3,1.1,2011-01-14,1510,Terra,MODIS,48,6.2,299,6.7,D,0
-38.2369,-72.3225,307.4,1.3,1.1,2011-01-14,1510,Terra,MODIS,25,6.2,296.1,7.5,D,0
-36.9424,-73.0205,312.7,1.2,1.1,2011-01-14,1510,Terra,MODIS,0,6.2,301.1,12,D,0
-41.4002,-72.9116,304,1.4,1.2,2011-01-14,1511,Terra,MODIS,42,6.2,292.1,5,D,0
-41.3305,-72.9653,303.7,1.3,1.1,2011-01-14,1511,Terra,MODIS,35,6.2,293.1,5.1,D,0
-42.8377,-72.6409,305.3,1.5,1.2,2011-01-14,1511,Terra,MODIS,42,6.2,284.4,11.8,D,1
-41.3897,-72.9098,303,1.4,1.2,2011-01-14,1511,Terra,MODIS,25,6.2,292.2,4.3,D,0
-23.8244,-70.3147,301.3,1.2,1.1,2011-01-15,0315,Terra,MODIS,39,6.2,288.9,8,N,2
-35.3033,-71.9675,333.1,1.3,1.1,2011-01-15,1830,Aqua,MODIS,84,6.2,300.9,40.6,D,0
-35.305,-71.9818,333.5,1.3,1.1,2011-01-15,1830,Aqua,MODIS,84,6.2,304.6,40.8,D,0
-36.2699,-71.1239,330.2,1.2,1.1,2011-01-15,1830,Aqua,MODIS,80,6.2,303.2,29,D,0
-33.9216,-70.7389,335.3,1.1,1,2011-01-15,1831,Aqua,MODIS,83,6.2,314.2,24.9,D,0
-34.1079,-70.458,343.6,1.1,1,2011-01-15,1831,Aqua,MODIS,90,6.2,315.7,36.2,D,2
-32.8929,-71.2926,375.1,1.1,1.1,2011-01-15,1831,Aqua,MODIS,100,6.2,312.3,148.2,D,0
-32.8079,-70.9575,327.5,1.1,1,2011-01-15,1831,Aqua,MODIS,72,6.2,307.7,16,D,2
-32.8914,-71.2804,337.3,1.1,1.1,2011-01-15,1831,Aqua,MODIS,85,6.2,306,32.9,D,0
-22.3241,-68.89,333.4,1.1,1.1,2011-01-15,1834,Aqua,MODIS,64,6.2,317.6,14.9,D,2
-34.1689,-71.1087,308.4,1.4,1.2,2011-01-16,0355,Terra,MODIS,74,6.2,283.2,18.7,N,0
-32.8044,-70.9515,300.1,1.5,1.2,2011-01-16,0355,Terra,MODIS,18,6.2,286.1,11,N,2
-34.1791,-71.1041,340.9,1.4,1.2,2011-01-16,0355,Terra,MODIS,100,6.2,287.1,79,N,0
-34.105,-70.4543,304.2,1.6,1.2,2011-01-16,0355,Terra,MODIS,59,6.2,283.3,17.8,N,2
-34.1768,-71.0914,332.8,1.4,1.2,2011-01-16,0355,Terra,MODIS,100,6.2,284.6,58.5,N,0
-34.1053,-70.4604,308.2,1.6,1.2,2011-01-16,0355,Terra,MODIS,74,6.2,283.2,21.4,N,2
-27.4168,-70.2697,311.4,2.2,1.4,2011-01-16,0356,Terra,MODIS,82,6.2,289,39.2,N,2
-22.3221,-68.8848,332.2,1,1,2011-01-16,1453,Terra,MODIS,59,6.2,314.5,15.4,D,2
-23.8226,-70.3134,332.4,1,1,2011-01-16,1454,Terra,MODIS,65,6.2,318.7,8.7,D,2
-34.1027,-70.4577,328,1.1,1,2011-01-16,1456,Terra,MODIS,80,6.2,308,16,D,2
-32.8068,-70.9495,321.4,1,1,2011-01-16,1456,Terra,MODIS,65,6.2,306.2,8.9,D,2
-34.112,-70.4592,321.5,1.1,1,2011-01-16,1456,Terra,MODIS,48,6.2,308.7,8.6,D,2
-37.4768,-72.3688,303.6,1,1,2011-01-16,1457,Terra,MODIS,25,6.2,286.4,5.9,D,0
-33.4183,-71.4293,313.9,4,1.9,2011-01-17,1539,Terra,MODIS,20,6.2,301.2,41.2,D,0
-33.4292,-71.4683,317.6,4,1.9,2011-01-17,1539,Terra,MODIS,68,6.2,301.9,65.7,D,0
-33.4354,-71.4294,318.9,4,1.9,2011-01-17,1539,Terra,MODIS,70,6.2,302.3,75.7,D,0
-33.4317,-71.424,321.8,4,1.9,2011-01-17,1539,Terra,MODIS,74,6.2,302.1,98.2,D,0
-34.875,-72.0379,325.1,2,1.4,2011-01-17,1818,Aqua,MODIS,74,6.2,303.4,47.7,D,0
-34.1696,-71.1168,372.1,1.7,1.3,2011-01-17,1818,Aqua,MODIS,100,6.2,303.4,249.4,D,0
-34.1678,-71.0984,385.3,1.7,1.3,2011-01-17,1818,Aqua,MODIS,100,6.2,304.2,360.4,D,0
