latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-36.8205,-72.5418,331.2,1.3,1.1,2012-01-01,1510,Terra,MODIS,81,6.2,307,30,D,0
-37.6112,-73.6513,310,1.2,1.1,2012-01-01,1510,Terra,MODIS,34,6.2,298.3,7.7,D,0
-41.4026,-72.9042,309.7,1.4,1.2,2012-01-01,1511,Terra,MODIS,38,6.2,297.1,6.7,D,0
-40.5258,-72.1407,351.6,1.5,1.2,2012-01-01,1511,Terra,MODIS,96,6.2,294.1,91.3,D,2
-41.8721,-73.809,308.2,1.3,1.1,2012-01-01,1511,Terra,MODIS,0,6.2,296.4,8.6,D,0
-40.5273,-72.1478,355.9,1.5,1.2,2012-01-01,1511,Terra,MODIS,98,6.2,294.3,109.8,D,2
-40.5239,-72.1588,341.6,1.5,1.2,2012-01-01,1511,Terra,MODIS,90,6.2,294.2,55.4,D,2
-45.5831,-72.0447,306,1.7,1.3,2012-01-01,1512,Terra,MODIS,43,6.2,292.4,12.8,D,0
-45.5813,-72.0663,305.7,1.7,1.3,2012-01-01,1512,Terra,MODIS,28,6.2,293.2,11.3,D,0
-36.8052,-72.5781,382.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,321.8,534.8,D,0
-36.7738,-72.5001,342.2,2.4,1.5,2012-01-01,1924,Aqua,MODIS,89,6.2,311.4,112.1,D,0
-36.7461,-72.568,392.1,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,310.9,712,D,0
-36.8062,-72.5176,369.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,315.6,359.1,D,0
-36.7723,-72.5262,442.1,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,327.8,2164.1,D,0
-36.7606,-72.505,335.3,2.4,1.5,2012-01-01,1924,Aqua,MODIS,83,6.2,307.3,76.8,D,0
-36.3479,-72.5299,339.8,2.5,1.5,2012-01-01,1924,Aqua,MODIS,87,6.2,302.3,132.1,D,0
-36.793,-72.5225,397.9,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,318.4,814.8,D,0
-36.831,-72.5334,332.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,80,6.2,309.6,65.7,D,0
-36.8369,-72.5601,342.1,2.4,1.5,2012-01-01,1924,Aqua,MODIS,89,6.2,311.5,120.3,D,0
-36.8179,-72.5385,375.8,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.5,441.8,D,0
-36.824,-72.5657,338,2.4,1.5,2012-01-01,1924,Aqua,MODIS,86,6.2,313.3,95.5,D,0
-36.8046,-72.543,421.2,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,332.1,1402.2,D,0
-36.8109,-72.5709,377.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,321.9,458.9,D,0
-36.7914,-72.5476,407.1,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,330,1017.6,D,0
-36.7978,-72.5757,386.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,320.6,600.2,D,0
-36.8038,-72.6021,376.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.6,446.9,D,0
-38.6048,-72.7359,337.1,2.1,1.4,2012-01-01,1924,Aqua,MODIS,83,6.2,305.9,87.2,D,0
-36.7403,-72.542,339.2,2.4,1.5,2012-01-01,1924,Aqua,MODIS,86,6.2,303.6,115,D,0
-36.7387,-72.5987,348,2.4,1.5,2012-01-01,1924,Aqua,MODIS,93,6.2,310.7,167.6,D,0
-38.6039,-72.7281,340.7,2.1,1.4,2012-01-01,1924,Aqua,MODIS,87,6.2,305.6,103,D,0
-36.7854,-72.5209,410.6,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,321.6,1108.2,D,0
-36.759,-72.5622,373.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,312,415.5,D,0
-36.7651,-72.5894,380.6,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.2,506.1,D,0
-36.7781,-72.5517,438.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,337.9,2004.5,D,0
-36.771,-72.6163,340.6,2.4,1.5,2012-01-01,1924,Aqua,MODIS,88,6.2,314.3,108.1,D,0
-36.7518,-72.5937,430.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,322.8,1721.5,D,0
-36.7578,-72.6207,328.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,75,6.2,312.4,53.3,D,0
-36.7843,-72.579,370.1,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.8,364.9,D,0
-36.7904,-72.6057,360.6,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.6,261,D,0
-36.7843,-72.6119,346.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,92,6.2,315.5,144.1,D,0
-36.7799,-72.5275,457.2,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,331.9,2869.1,D,0
-36.733,-72.5733,343.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,90,6.2,306.4,140.5,D,0
-36.7531,-72.5357,401.5,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,313.1,908.3,D,0
-36.7667,-72.5324,433.6,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,327.6,1832.5,D,0
-36.7985,-72.5159,384.3,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,316.2,563.8,D,0
-36.8117,-72.511,340.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,88,6.2,311.9,107.8,D,0
-36.8122,-72.545,386.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,325.7,603.2,D,0
-36.8182,-72.5725,337.7,2.4,1.5,2012-01-01,1924,Aqua,MODIS,85,6.2,315.6,88.3,D,0
-36.799,-72.55,409.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,331.7,1075.8,D,0
-36.7724,-72.5582,444.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,336.7,2260.1,D,0
-36.8109,-72.6039,332.8,2.4,1.5,2012-01-01,1924,Aqua,MODIS,81,6.2,312.4,63.9,D,0
-36.7857,-72.5539,408.8,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,330.6,1060.7,D,0
-36.7918,-72.5818,378.8,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,317.7,478.6,D,0
-36.7976,-72.6081,370.4,2.4,1.5,2012-01-01,1924,Aqua,MODIS,100,6.2,317.2,369.2,D,0
-36.7784,-72.5853,350.3,2.4,1.5,2012-01-01,1924,Aqua,MODIS,94,6.2,314.4,176,D,0
-36.005,-72.3471,333.4,2.6,1.5,2012-01-01,1925,Aqua,MODIS,79,6.2,317.6,67.1,D,0
-35.9913,-72.3516,331.4,2.6,1.5,2012-01-01,1925,Aqua,MODIS,68,6.2,315,57.3,D,0
-35.9941,-72.3453,345.1,2.6,1.5,2012-01-01,1925,Aqua,MODIS,91,6.2,317.2,147.7,D,0
-38.4684,-73.3418,303.2,2.6,1.6,2012-01-02,0311,Terra,MODIS,54,6.2,288.3,25.6,N,0
-35.9878,-72.1754,307.1,2.1,1.4,2012-01-02,0312,Terra,MODIS,63,6.2,296.7,15.2,N,0
-36.7668,-72.6192,309.6,2.3,1.5,2012-01-02,0312,Terra,MODIS,63,6.2,295.9,22.3,N,0
-36.7669,-72.575,329.6,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297,74.2,N,0
-36.7689,-72.6,339.3,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297.4,124.6,N,0
-36.7709,-72.6251,319.3,2.3,1.5,2012-01-02,0312,Terra,MODIS,84,6.2,295.4,45.6,N,0
-36.0792,-72.5177,312.7,2.2,1.4,2012-01-02,0312,Terra,MODIS,85,6.2,296.5,28.3,N,0
-36.0923,-72.5167,394.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,305.6,688.4,N,0
-36.1072,-72.5383,309.7,2.2,1.4,2012-01-02,0312,Terra,MODIS,78,6.2,295.9,22.1,N,0
-36.1054,-72.5153,367.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,302.8,336.6,N,0
-36.1202,-72.5361,357.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.9,241.6,N,0
-36.1184,-72.5126,376.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,305.2,432.6,N,0
-36.1333,-72.5346,331.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.2,88.1,N,0
-36.1314,-72.511,395.1,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,310.3,698.2,N,0
-36.1446,-72.5104,337,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.4,116,N,0
-36.1304,-72.5295,347.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301,172.1,N,0
-36.1287,-72.5063,392.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,307.9,653.1,N,0
-36.6782,-72.59,363.3,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,301.8,298.5,N,0
-36.799,-72.5134,311.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,16,6.2,295.3,26.4,N,0
-36.7858,-72.5146,310.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,36,6.2,295.2,24.3,N,0
-36.7726,-72.5156,335.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,296.5,108.6,N,0
-36.7594,-72.5177,327.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,295.6,72.3,N,0
-36.7761,-72.522,324.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,96,6.2,296,60.8,N,0
-36.7139,-72.5804,315.6,2.2,1.5,2012-01-02,0312,Terra,MODIS,52,6.2,296.3,26.9,N,0
-36.761,-72.4994,313.8,2.2,1.4,2012-01-02,0312,Terra,MODIS,33,6.2,295.1,29.8,N,0
-36.7629,-72.5235,327.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,295.7,70.9,N,0
-36.7119,-72.5532,309.7,2.2,1.4,2012-01-02,0312,Terra,MODIS,26,6.2,294.6,16.9,N,0
-36.7291,-72.6044,375.9,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,304.5,433.6,N,0
-36.725,-72.5507,324.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,294.5,57.6,N,0
-36.7424,-72.6034,326.5,2.3,1.5,2012-01-02,0312,Terra,MODIS,99,6.2,297.2,66.6,N,0
-35.9024,-71.9095,317.5,2,1.4,2012-01-02,0312,Terra,MODIS,95,6.2,296.3,35.6,N,0
-36.1419,-72.5057,356.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301,235.2,N,0
-36.7231,-72.5256,338.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,295.9,122,N,0
-36.6967,-72.5279,319.1,2.2,1.4,2012-01-02,0312,Terra,MODIS,59,6.2,296.3,42.1,N,0
-36.6818,-72.5066,417.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,315.5,1181.3,N,0
-36.6837,-72.5325,353.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301.3,217.4,N,0
-36.6688,-72.5094,446.1,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,322.5,2107.4,N,0
-36.6705,-72.5337,347.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301.4,172.2,N,0
-36.7002,-72.5324,311.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,32,6.2,294.8,22.4,N,0
-36.6852,-72.5112,389.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,308.6,615.5,N,0
-36.6873,-72.5372,339.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299.2,124.1,N,0
-36.6722,-72.5141,420.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,316.2,1264.2,N,0
-36.95,-72.1345,305.1,2.1,1.4,2012-01-02,0312,Terra,MODIS,34,6.2,293.8,15.2,N,0
-36.6741,-72.539,327.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299.4,70,N,0
-36.659,-72.5159,419.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,310.4,1242.8,N,0
-36.6609,-72.5401,332.7,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299.6,92.3,N,0
-36.6459,-72.5185,338,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.6,117.3,N,0
-36.6478,-72.5431,322,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.3,52.1,N,0
-36.6347,-72.5454,317,2.2,1.4,2012-01-02,0312,Terra,MODIS,89,6.2,298.1,36.7,N,0
-35.9012,-71.9151,322.7,2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,296.4,49.5,N,0
-37.1998,-72.7038,316.8,2.3,1.5,2012-01-02,0312,Terra,MODIS,94,6.2,294.3,45.7,N,0
-37.2152,-72.7286,310.8,2.3,1.5,2012-01-02,0312,Terra,MODIS,37,6.2,294.9,28.6,N,0
-37.2133,-72.7024,312.7,2.3,1.5,2012-01-02,0312,Terra,MODIS,51,6.2,294.5,32.9,N,0
-37.2267,-72.7006,304.5,2.3,1.5,2012-01-02,0312,Terra,MODIS,60,6.2,294.4,17.4,N,0
-36.6215,-72.5471,325.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.8,62.5,N,0
-36.6234,-72.5723,333.6,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299,94.4,N,0
-36.6083,-72.5487,336.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.8,108.5,N,0
-36.6102,-72.573,325.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298,62,N,0
-36.6119,-72.5548,341,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,300.6,137.2,N,0
-36.6139,-72.579,313.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,87,6.2,297.2,29.5,N,0
-36.8292,-72.56,306.2,2.2,1.5,2012-01-02,0312,Terra,MODIS,27,6.2,294.3,16.5,N,0
-36.8312,-72.5854,323.2,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,295.6,63.8,N,0
-36.8141,-72.5365,312.9,2.2,1.4,2012-01-02,0312,Terra,MODIS,45,6.2,295,30.1,N,0
-36.7913,-72.5893,348.6,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.1,183.2,N,0
-36.7933,-72.6155,346.9,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297.4,176.6,N,0
-35.8849,-71.8729,309.7,2,1.4,2012-01-02,0312,Terra,MODIS,77,6.2,295.2,19.5,N,0
-36.9258,-72.1443,313.2,2.1,1.4,2012-01-02,0312,Terra,MODIS,87,6.2,294.7,31.2,N,0
-36.7764,-72.5669,323.4,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,296,58.6,N,0
-36.9238,-72.12,308.1,2.1,1.4,2012-01-02,0312,Terra,MODIS,47,6.2,293.4,20.4,N,0
-36.9242,-72.1379,315.9,2.1,1.4,2012-01-02,0312,Terra,MODIS,92,6.2,294.7,38.4,N,0
-36.7782,-72.5919,364.1,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,299,306.8,N,0
-36.7136,-72.8729,307.6,2.3,1.5,2012-01-02,0312,Terra,MODIS,72,6.2,291.6,27.8,N,0
-36.708,-72.8681,308.9,2.3,1.5,2012-01-02,0312,Terra,MODIS,76,6.2,292.3,30.7,N,0
-36.9371,-72.1362,306.4,2.1,1.4,2012-01-02,0312,Terra,MODIS,62,6.2,294.3,17.9,N,0
-36.78,-72.6175,361.8,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.1,291.2,N,0
-36.7952,-72.5949,340.6,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297.8,133.3,N,0
-36.7974,-72.6216,324.2,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,295.2,63.2,N,0
-36.7801,-72.573,321,2.2,1.5,2012-01-02,0312,Terra,MODIS,78,6.2,295.9,48.4,N,0
-36.7821,-72.5981,369.7,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,301,363.1,N,0
-36.7841,-72.6233,338,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,296.3,122.7,N,0
-36.644,-72.4933,345.1,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298,156.6,N,0
-36.6571,-72.4917,436,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,314.2,1728.8,N,0
-36.6702,-72.4896,445.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,321,2073.3,N,0
-36.6833,-72.487,359.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301.9,259.1,N,0
-36.7443,-72.6285,309.1,2.3,1.5,2012-01-02,0312,Terra,MODIS,20,6.2,295.9,19.2,N,0
-36.731,-72.6297,331.2,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297.3,87.9,N,0
-36.7177,-72.6308,371.1,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.9,382.6,N,0
-36.0528,-72.183,324.3,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,297.4,58.8,N,0
-36.0383,-72.1625,316.7,2.1,1.4,2012-01-02,0312,Terra,MODIS,85,6.2,297.8,33.9,N,0
-36.0401,-72.1856,325.9,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.3,60.9,N,0
-36.0419,-72.2079,314.3,2.1,1.4,2012-01-02,0312,Terra,MODIS,64,6.2,296.8,28.3,N,0
-36.0255,-72.1643,315.5,2.1,1.4,2012-01-02,0312,Terra,MODIS,59,6.2,297.5,30.3,N,0
-36.0273,-72.1873,322.1,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,297.9,48.1,N,0
-36.0291,-72.2101,323.1,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,297.2,51.3,N,0
-36.0146,-72.189,309.6,2.1,1.4,2012-01-02,0312,Terra,MODIS,78,6.2,296.5,20.3,N,0
-36.7044,-72.6324,308.2,2.3,1.5,2012-01-02,0312,Terra,MODIS,38,6.2,295,17,N,0
-36.7086,-72.6371,314,2.3,1.5,2012-01-02,0312,Terra,MODIS,85,6.2,294.8,30.8,N,0
-36.0389,-72.1691,326.3,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.4,61.5,N,0
-36.0408,-72.1919,320.3,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,297.9,44.2,N,0
-36.0428,-72.2146,307.9,2.1,1.4,2012-01-02,0312,Terra,MODIS,19,6.2,296.3,15.4,N,0
-36.0261,-72.1708,314.7,2.1,1.4,2012-01-02,0312,Terra,MODIS,90,6.2,297.5,30.5,N,0
-36.0281,-72.1938,326.3,2.1,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.2,63.4,N,0
-36.667,-72.485,429.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,313.5,1517.9,N,0
-36.68,-72.4824,374.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,302.7,407.5,N,0
-35.3234,-71.9342,302.2,2,1.4,2012-01-02,0312,Terra,MODIS,47,6.2,288.3,16,N,0
-36.03,-72.2167,311.8,2.1,1.4,2012-01-02,0312,Terra,MODIS,79,6.2,296.5,23.9,N,0
-36.0153,-72.1955,314.6,2.1,1.4,2012-01-02,0312,Terra,MODIS,85,6.2,296.8,30.2,N,0
-35.9859,-72.1523,313.7,2.1,1.4,2012-01-02,0312,Terra,MODIS,88,6.2,297.5,29.3,N,0
-36.663,-72.5663,363.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,303.1,297,N,0
-36.6801,-72.6148,356.1,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,300,240.1,N,0
-36.6761,-72.5643,338.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299,116.8,N,0
-36.6934,-72.6134,332.4,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.3,93.7,N,0
-36.6913,-72.588,412.4,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,308.2,1079.1,N,0
-36.6893,-72.5625,403.6,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,306,876.1,N,0
-36.7066,-72.6122,357.4,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,299.4,246.3,N,0
-36.7046,-72.5865,328.8,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,297.2,75.8,N,0
-36.1296,-72.488,341.4,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.8,134.8,N,0
-36.1165,-72.4897,321.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,298.3,49.4,N,0
-36.1035,-72.4912,357.3,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301.4,238.3,N,0
-36.7025,-72.5608,318.6,2.2,1.4,2012-01-02,0312,Terra,MODIS,68,6.2,296,39.2,N,0
-36.0904,-72.493,391,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,304.1,626.7,N,0
-36.0774,-72.4945,313,2.2,1.4,2012-01-02,0312,Terra,MODIS,86,6.2,297.1,29,N,0
-36.6761,-72.6101,383.3,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,304,536,N,0
-36.6743,-72.5854,365.2,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,301.6,316.6,N,0
-36.6724,-72.5595,331.6,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,299.3,86.1,N,0
-36.6893,-72.6083,348.5,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,300.2,180.1,N,0
-36.6875,-72.5833,427.3,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,309,1481.9,N,0
-36.6856,-72.5576,383,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,301.5,524.1,N,0
-36.7026,-72.607,339.1,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.4,124.1,N,0
-36.7007,-72.5816,354.1,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,300.3,219,N,0
-36.6988,-72.5555,328,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,297.3,71.7,N,0
-36.7159,-72.606,414.4,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,307.7,1130.7,N,0
-37.173,-72.7067,304,2.3,1.5,2012-01-02,0312,Terra,MODIS,56,6.2,293.6,15.9,N,0
-36.7557,-72.6019,331.7,2.3,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,298.4,88.8,N,0
-36.7576,-72.627,315.8,2.3,1.5,2012-01-02,0312,Terra,MODIS,69,6.2,295.9,35.6,N,0
-36.5952,-72.5503,309.5,2.2,1.4,2012-01-02,0312,Terra,MODIS,78,6.2,296.6,20.7,N,0
-36.597,-72.5747,308.2,2.2,1.4,2012-01-02,0312,Terra,MODIS,71,6.2,297.3,18,N,0
-36.6385,-72.5957,370.7,2.2,1.5,2012-01-02,0312,Terra,MODIS,100,6.2,301.1,374.4,N,0
-36.6366,-72.5703,404.8,2.2,1.4,2012-01-02,0312,Terra,MODIS,100,6.2,309,903.4,N,0
