latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-37.8559,-71.1596,308.3,1,1,2013-01-01,0558,Aqua,MODIS,74,6.2,271.8,14.2,N,1
-33.3054,-70.7523,326.7,2.2,1.4,2013-01-01,1521,Terra,MODIS,57,6.2,308,31.9,D,0
-35.8514,-71.599,312.9,2.1,1.4,2013-01-01,1522,Terra,MODIS,34,6.2,302,14.9,D,0
-37.0329,-72.4014,315,1.9,1.4,2013-01-01,1522,Terra,MODIS,41,6.2,304.3,13,D,0
-35.8386,-71.5974,314.2,2.1,1.4,2013-01-01,1522,Terra,MODIS,45,6.2,303.5,19.2,D,0
-34.9796,-71.2449,316.8,2.1,1.4,2013-01-01,1522,Terra,MODIS,33,6.2,304.2,21,D,0
-37.4788,-73.3334,309.8,1.7,1.3,2013-01-01,1522,Terra,MODIS,38,6.2,298.4,13,D,0
-36.929,-73.0195,310.8,1.8,1.3,2013-01-01,1522,Terra,MODIS,0,6.2,300.4,16.4,D,0
-37.6064,-73.6533,306.1,1.6,1.3,2013-01-01,1523,Terra,MODIS,0,6.2,296,10.7,D,0
-38.2394,-72.3252,310.6,2,1.4,2013-01-01,1523,Terra,MODIS,37,6.2,299.9,17.2,D,0
-41.4605,-72.9302,307.9,2,1.4,2013-01-01,1524,Terra,MODIS,23,6.2,294.1,14.9,D,0
-41.4586,-72.9546,308.5,2,1.4,2013-01-01,1524,Terra,MODIS,33,6.2,294.4,14.4,D,0
-45.5838,-72.0478,306.8,2.5,1.5,2013-01-01,1525,Terra,MODIS,42,6.2,294,21.6,D,2
-33.309,-70.7532,324.8,3.1,1.7,2013-01-01,1800,Aqua,MODIS,35,6.2,310.4,37.7,D,0
-34.4714,-71.3368,318.2,3.5,1.8,2013-01-01,1800,Aqua,MODIS,33,6.2,306.1,43.2,D,0
-45.5762,-72.0646,312,1.2,1.1,2013-01-02,1429,Terra,MODIS,18,6.2,299.1,7.7,D,0
-45.579,-72.0495,311.6,1.2,1.1,2013-01-02,1429,Terra,MODIS,40,6.2,298.6,7.6,D,0
-42.8377,-72.6568,316.6,1.4,1.2,2013-01-02,1429,Terra,MODIS,49,6.2,299.2,18.1,D,1
-45.5818,-72.0676,314,1.2,1.1,2013-01-02,1840,Aqua,MODIS,34,6.2,301.7,9.7,D,2
-41.4035,-72.9082,309.6,1.2,1.1,2013-01-02,1841,Aqua,MODIS,36,6.2,297.3,5.9,D,0
-42.8434,-72.654,315.4,1.2,1.1,2013-01-02,1841,Aqua,MODIS,55,6.2,299.7,14.5,D,1
-41.3936,-72.9102,308.1,1.2,1.1,2013-01-02,1841,Aqua,MODIS,16,6.2,297.2,4.7,D,0
-37.7167,-72.2398,320.4,1.1,1,2013-01-02,1842,Aqua,MODIS,55,6.2,308.9,8,D,0
-39.2813,-72.2319,314.6,1.1,1,2013-01-02,1842,Aqua,MODIS,52,6.2,303.9,7.9,D,0
-36.4309,-71.9581,323.1,1,1,2013-01-02,1842,Aqua,MODIS,36,6.2,311.2,9.9,D,2
-36.4204,-70.9432,330.6,1,1,2013-01-02,1842,Aqua,MODIS,57,6.2,312.4,15.2,D,0
-37.4678,-72.3712,324.5,1.1,1,2013-01-02,1842,Aqua,MODIS,41,6.2,310,9.3,D,2
-36.9707,-72.932,312.9,1.1,1,2013-01-02,1842,Aqua,MODIS,33,6.2,301.1,8.3,D,0
-38.2397,-72.3328,320.3,1.1,1,2013-01-02,1842,Aqua,MODIS,35,6.2,308.8,10.3,D,0
-33.1675,-71.3469,321,1,1,2013-01-02,1843,Aqua,MODIS,29,6.2,305.1,10.3,D,0
-32.8045,-70.9548,322.5,1,1,2013-01-02,1843,Aqua,MODIS,47,6.2,307,8.9,D,2
-27.539,-70.3264,349.9,1.2,1.1,2013-01-02,1845,Aqua,MODIS,93,6.2,320.8,48.8,D,0
-27.537,-70.3145,334.1,1.2,1.1,2013-01-02,1845,Aqua,MODIS,70,6.2,318.6,14.4,D,0
-42.8369,-72.6551,303.4,1.2,1.1,2013-01-03,0405,Terra,MODIS,55,6.2,284.6,11.3,N,1
-26.4315,-69.4762,306.9,1.3,1.1,2013-01-03,0542,Aqua,MODIS,70,6.2,279.9,16.9,N,2
-27.4164,-70.2544,303.9,1.4,1.2,2013-01-03,0543,Aqua,MODIS,57,6.2,287.2,12.6,N,0
-27.414,-70.2682,301.5,1.4,1.2,2013-01-03,0543,Aqua,MODIS,42,6.2,286.6,10.6,N,0
-34.1079,-70.4496,300.7,1.1,1.1,2013-01-03,0545,Aqua,MODIS,33,6.2,287,7.5,N,2
-37.8575,-71.1588,310.4,1.1,1,2013-01-03,0546,Aqua,MODIS,80,6.2,273.3,16.1,N,1
-37.8536,-71.1515,302.7,1.1,1,2013-01-03,0546,Aqua,MODIS,50,6.2,275.6,10.8,N,0
-42.8371,-72.6522,302.9,1.1,1,2013-01-03,0547,Aqua,MODIS,52,6.2,282.7,9.4,N,1
-34.1073,-70.4554,328.2,1.5,1.2,2013-01-03,1509,Terra,MODIS,76,6.2,306.7,28,D,2
-34.1062,-70.4499,326.5,1.5,1.2,2013-01-03,1509,Terra,MODIS,74,6.2,305.6,23.6,D,2
-37.7956,-72.4762,311.2,1.3,1.1,2013-01-03,1510,Terra,MODIS,45,6.2,298.9,8.3,D,0
-36.4245,-71.9565,312,1.3,1.1,2013-01-03,1510,Terra,MODIS,31,6.2,297.9,9.2,D,2
-38.2478,-72.6672,310,1.3,1.1,2013-01-03,1510,Terra,MODIS,46,6.2,298.9,8,D,0
-33.6218,-70.6883,318.2,3.8,1.8,2013-01-03,1926,Aqua,MODIS,35,6.2,300.2,51.4,D,0
-37.8578,-71.1659,307.1,1.2,1.1,2013-01-05,0354,Terra,MODIS,70,6.2,273.1,16.9,N,1
-37.8553,-71.1528,300.1,1.5,1.2,2013-01-05,0533,Aqua,MODIS,13,6.2,273.5,14.5,N,0
-36.973,-72.9344,314.2,1,1,2013-01-05,1458,Terra,MODIS,22,6.2,302.7,7.4,D,0
-36.4215,-71.9621,313.3,1,1,2013-01-05,1458,Terra,MODIS,37,6.2,300.7,6,D,2
-38.5766,-72.1023,308.7,1,1,2013-01-05,1458,Terra,MODIS,38,6.2,294,8,D,0
-39.2791,-71.9726,309.7,1.1,1,2013-01-05,1458,Terra,MODIS,30,6.2,297.9,8.7,D,0
-37.1676,-72.0662,317.2,1,1,2013-01-05,1458,Terra,MODIS,30,6.2,305.3,8.7,D,0
-38.2331,-72.3298,312,1,1,2013-01-05,1458,Terra,MODIS,19,6.2,300.7,6.6,D,0
-37.2492,-73.3172,312.6,1,1,2013-01-05,1458,Terra,MODIS,33,6.2,299.6,6.3,D,0
-39.37,-72.6255,307.7,1,1,2013-01-05,1458,Terra,MODIS,43,6.2,297.5,5,D,0
-37.4868,-72.3489,312.6,1,1,2013-01-05,1458,Terra,MODIS,43,6.2,300.1,5.7,D,2
-37.6702,-72.0214,310.1,1,1,2013-01-05,1458,Terra,MODIS,24,6.2,299.8,5.5,D,0
-37.4884,-72.3374,313.8,1,1,2013-01-05,1458,Terra,MODIS,64,6.2,299.4,7.1,D,2
-38.2521,-72.6714,312,1,1,2013-01-05,1458,Terra,MODIS,46,6.2,301.1,5.1,D,0
-39.2935,-72.229,311.4,1.1,1,2013-01-05,1458,Terra,MODIS,34,6.2,298.3,6.9,D,0
-36.7442,-72.9931,310.8,1,1,2013-01-05,1458,Terra,MODIS,14,6.2,299.7,5.9,D,0
-36.7515,-73.1279,317.2,1,1,2013-01-05,1458,Terra,MODIS,31,6.2,303,7,D,0
-37.1741,-72.9446,313.5,1,1,2013-01-05,1458,Terra,MODIS,30,6.2,302.2,5.8,D,0
-37.2415,-71.9379,313.4,1,1,2013-01-05,1458,Terra,MODIS,34,6.2,301.4,6.4,D,0
-40.5871,-73.1787,306,1,1,2013-01-05,1459,Terra,MODIS,49,6.2,294.7,3.7,D,0
-40.9123,-73.1596,308.4,1,1,2013-01-05,1459,Terra,MODIS,67,6.2,297,5.6,D,0
-40.5888,-73.1666,309.4,1,1,2013-01-05,1459,Terra,MODIS,67,6.2,296.8,5.7,D,0
-41.4773,-72.9816,313.5,1,1,2013-01-05,1459,Terra,MODIS,26,6.2,294.5,6.3,D,0
-39.8469,-73.2188,310.7,1,1,2013-01-05,1459,Terra,MODIS,17,6.2,297.5,6.5,D,0
-40.0714,-72.8684,309.3,1,1,2013-01-05,1459,Terra,MODIS,60,6.2,297.7,6.5,D,0
-40.3363,-72.9464,309,1,1,2013-01-05,1459,Terra,MODIS,54,6.2,297.4,5.3,D,0
-38.1627,-73.2767,301.2,1.2,1.1,2013-01-06,0616,Aqua,MODIS,38,6.2,283,9.2,N,0
-38.1612,-73.2899,320.6,1.2,1.1,2013-01-06,0616,Aqua,MODIS,100,6.2,284.3,28.3,N,0
-36.6179,-72.1116,311.3,3.9,1.8,2013-01-06,1541,Terra,MODIS,31,6.2,296.5,32.9,D,0
-37.4728,-72.3641,317.5,2.2,1.4,2013-01-06,1818,Aqua,MODIS,20,6.2,300.6,21.7,D,2
-37.4693,-72.3598,317.3,2.2,1.4,2013-01-06,1818,Aqua,MODIS,20,6.2,300.5,21.2,D,2
-34.1103,-70.4535,301.6,1.1,1,2013-01-07,0343,Terra,MODIS,42,6.2,286.6,7.5,N,2
-28.4791,-71.2352,327.2,1.2,1.1,2013-01-07,1443,Terra,MODIS,51,6.2,306.6,14.2,D,0
-38.2371,-72.3261,308.2,1,1,2013-01-07,1446,Terra,MODIS,43,6.2,295.5,6.6,D,0
-37.4833,-73.3501,309.6,1.1,1,2013-01-07,1900,Aqua,MODIS,27,6.2,297.1,6.8,D,2
-36.4263,-71.9619,317.8,1.2,1.1,2013-01-07,1901,Aqua,MODIS,46,6.2,304.6,9.5,D,2
-36.7447,-73.1227,305.2,1,1,2013-01-08,0604,Aqua,MODIS,63,6.2,284.7,9.4,N,0
-37.8167,-72.677,308.9,2.4,1.5,2013-01-08,1529,Terra,MODIS,25,6.2,298.1,17.9,D,0
-37.4733,-72.3605,311.9,2.4,1.5,2013-01-08,1529,Terra,MODIS,22,6.2,297.4,21.2,D,2
-37.4658,-72.3651,312.1,2.4,1.5,2013-01-08,1529,Terra,MODIS,47,6.2,297.5,23.5,D,2
-26.4331,-69.4821,328.8,1.6,1.3,2013-01-08,1808,Aqua,MODIS,63,6.2,314.1,23.8,D,2
-37.7409,-72.6835,318.2,1.3,1.1,2013-01-09,0330,Terra,MODIS,96,6.2,287.8,24.2,N,0
-37.7397,-72.6919,317.1,1.3,1.1,2013-01-09,0330,Terra,MODIS,94,6.2,287.8,23.4,N,0
-37.7381,-72.6775,309.2,1.3,1.1,2013-01-09,0330,Terra,MODIS,77,6.2,287.5,14.4,N,0
-32.8037,-70.9548,304.5,1,1,2013-01-09,0331,Terra,MODIS,60,6.2,292,6.8,N,2
-26.4361,-69.4708,300.3,1.1,1.1,2013-01-09,0333,Terra,MODIS,25,6.2,282.6,8.2,N,2
-22.312,-68.8835,303,1.4,1.2,2013-01-09,0334,Terra,MODIS,53,6.2,283.9,12.7,N,0
-22.3199,-68.8886,313.2,1.4,1.2,2013-01-09,0334,Terra,MODIS,87,6.2,284.2,22.6,N,2
-37.476,-73.3419,309,1.6,1.3,2013-01-09,1434,Terra,MODIS,42,6.2,298.1,12.2,D,2
-41.3982,-72.9111,303.3,1.3,1.1,2013-01-09,1435,Terra,MODIS,29,6.2,290.9,4.1,D,0
-41.8738,-73.8202,306.4,1.2,1.1,2013-01-09,1847,Aqua,MODIS,0,6.2,293.8,5.2,D,0
-42.8133,-74.1431,302.5,1.2,1.1,2013-01-09,1847,Aqua,MODIS,0,6.2,291.3,6.7,D,0
-42.8389,-72.6515,306.3,1.1,1,2013-01-09,1847,Aqua,MODIS,15,6.2,290.9,5.2,D,1
-40.071,-72.8705,311.5,1,1,2013-01-09,1847,Aqua,MODIS,62,6.2,300.9,6.1,D,0
-39.2891,-72.2312,316.1,1,1,2013-01-09,1848,Aqua,MODIS,18,6.2,304,8.3,D,0
-36.9695,-72.9309,319,1,1,2013-01-09,1848,Aqua,MODIS,28,6.2,308.5,6.9,D,0
-36.9441,-73.0184,320.8,1,1,2013-01-09,1848,Aqua,MODIS,0,6.2,309.7,11.1,D,0
-38.7452,-72.955,314.6,1,1,2013-01-09,1848,Aqua,MODIS,57,6.2,303.2,5.4,D,0
-38.2374,-72.3342,317.6,1,1,2013-01-09,1848,Aqua,MODIS,24,6.2,306.6,7.5,D,0
-37.7194,-72.2407,319.5,1,1,2013-01-09,1848,Aqua,MODIS,49,6.2,307.6,6.8,D,0
-37.0835,-73.1587,318.1,1,1,2013-01-09,1848,Aqua,MODIS,0,6.2,306.9,9.1,D,0
-39.4549,-72.7743,313.4,1,1,2013-01-09,1848,Aqua,MODIS,64,6.2,302.9,6.9,D,0
-33.9187,-71.396,334.8,1,1,2013-01-09,1849,Aqua,MODIS,46,6.2,318.6,14.3,D,0
-33.9096,-71.3983,337.9,1,1,2013-01-09,1849,Aqua,MODIS,52,6.2,322.3,19.3,D,0
-34.6553,-71.6317,377.5,1,1,2013-01-09,1849,Aqua,MODIS,100,6.2,326.2,125.9,D,0
-34.6445,-71.6227,400.1,1,1,2013-01-09,1849,Aqua,MODIS,100,6.2,327.3,240.4,D,0
-34.6462,-71.6337,438.7,1,1,2013-01-09,1849,Aqua,MODIS,100,6.2,400.1,574.3,D,0
-35.1977,-70.6718,326.8,1.1,1,2013-01-09,1849,Aqua,MODIS,55,6.2,314.3,9.1,D,0
-34.6536,-71.6207,350.8,1,1,2013-01-09,1849,Aqua,MODIS,94,6.2,322,44.1,D,0
-33.7258,-70.8874,328.5,1.1,1,2013-01-09,1849,Aqua,MODIS,62,6.2,310.8,11.3,D,0
-33.917,-71.3847,336.1,1.1,1,2013-01-09,1849,Aqua,MODIS,48,6.2,318.2,16.5,D,0
-33.9078,-71.3869,336.3,1.1,1,2013-01-09,1849,Aqua,MODIS,52,6.2,319.1,16.2,D,0
-37.865,-72.2102,307.4,1.9,1.3,2013-01-10,0413,Terra,MODIS,71,6.2,291,22.1,N,0
-26.4283,-69.4691,305.3,1.1,1,2013-01-10,0549,Aqua,MODIS,64,6.2,284.1,10.8,N,0
-37.864,-72.1978,300.2,1,1,2013-01-10,0552,Aqua,MODIS,22,6.2,290,4.8,N,0
-37.8513,-71.1588,312.3,1,1,2013-01-10,0552,Aqua,MODIS,85,6.2,279.2,15.3,N,1
-37.862,-72.2096,303.6,1,1,2013-01-10,0552,Aqua,MODIS,56,6.2,289.9,6.8,N,0
-42.8372,-72.6484,304.9,1,1,2013-01-10,0553,Aqua,MODIS,62,6.2,286.9,8.9,N,1
-37.4762,-73.3453,313.5,1.4,1.2,2013-01-10,1516,Terra,MODIS,47,6.2,301.9,11.6,D,2
-45.5812,-72.0466,309.6,2.1,1.4,2013-01-10,1519,Terra,MODIS,39,6.2,296.4,18.2,D,2
-35.4122,-71.5623,307.9,1.5,1.2,2013-01-11,0318,Terra,MODIS,73,6.2,290.2,16.8,N,0
-35.4099,-71.5514,323.3,1.5,1.2,2013-01-11,0318,Terra,MODIS,100,6.2,290.4,40,N,0
-35.3176,-71.5375,302.4,1.5,1.2,2013-01-11,0318,Terra,MODIS,49,6.2,290.4,9.6,N,0
-35.3075,-71.5327,306.5,1.5,1.2,2013-01-11,0318,Terra,MODIS,68,6.2,290.2,14.1,N,0
-35.4105,-71.5455,315.5,1.5,1.2,2013-01-11,0318,Terra,MODIS,91,6.2,290.2,27.2,N,0
-45.5793,-72.0651,309.7,1.5,1.2,2013-01-11,1834,Aqua,MODIS,36,6.2,297,11.2,D,2
-39.4547,-72.7744,312.8,1.3,1.1,2013-01-11,1835,Aqua,MODIS,58,6.2,302.8,9.4,D,0
-38.2424,-72.3294,315.1,1.2,1.1,2013-01-11,1836,Aqua,MODIS,33,6.2,303.4,8.6,D,0
-27.4179,-70.2671,331.6,1,1,2013-01-11,1839,Aqua,MODIS,64,6.2,315.6,9.3,D,0
-22.3168,-68.886,333.1,1.4,1.2,2013-01-11,1840,Aqua,MODIS,68,6.2,313.8,20.6,D,2
-42.8348,-72.6488,300.9,1.1,1,2013-01-12,0359,Terra,MODIS,36,6.2,284.4,8.4,N,1
-36.1262,-71.8333,303.2,1.5,1.2,2013-01-12,0401,Terra,MODIS,54,6.2,292.4,9.2,N,0
-36.1232,-71.8173,303.6,1.5,1.2,2013-01-12,0401,Terra,MODIS,56,6.2,292.7,9.8,N,0
-37.8528,-71.1577,302.5,1.2,1.1,2013-01-12,0539,Aqua,MODIS,50,6.2,279,11.4,N,1
-22.3127,-68.8865,327.1,1.1,1.1,2013-01-12,1500,Terra,MODIS,45,6.2,309.4,12.5,D,2
-37.8028,-73.3978,309.9,1,1,2013-01-12,1504,Terra,MODIS,48,6.2,298.8,5.2,D,0
-37.4772,-73.349,312.8,1,1,2013-01-12,1504,Terra,MODIS,38,6.2,300.5,8,D,2
-36.4234,-71.9528,315.4,1.1,1.1,2013-01-12,1504,Terra,MODIS,27,6.2,302.2,7.2,D,2
-37.4859,-72.3374,316.2,1.1,1.1,2013-01-12,1504,Terra,MODIS,59,6.2,300.9,9.2,D,2
-37.4788,-73.3371,312.4,1,1,2013-01-12,1504,Terra,MODIS,32,6.2,299.4,7.6,D,0
-37.6262,-73.4652,308.2,1,1,2013-01-12,1504,Terra,MODIS,19,6.2,298.1,6,D,0
-37.4843,-72.3502,315.7,1.1,1.1,2013-01-12,1504,Terra,MODIS,43,6.2,302,8.1,D,2
-36.6127,-72.9539,310.7,1.1,1,2013-01-12,1504,Terra,MODIS,5,6.2,299.8,6.1,D,0
-38.2372,-72.333,313.7,1.1,1.1,2013-01-12,1504,Terra,MODIS,51,6.2,302.4,8.4,D,0
-36.9421,-73.0198,315.8,1.1,1,2013-01-12,1504,Terra,MODIS,0,6.2,303.9,11.3,D,0
-36.9731,-72.9278,315.4,1.1,1,2013-01-12,1504,Terra,MODIS,30,6.2,304.7,8.9,D,0
-37.0828,-73.1523,312.7,1.1,1,2013-01-12,1504,Terra,MODIS,0,6.2,300.5,8.2,D,0
-37.2384,-71.9363,316.2,1.2,1.1,2013-01-12,1504,Terra,MODIS,33,6.2,303.6,7.4,D,0
-37.7204,-72.2363,314.3,1.1,1.1,2013-01-12,1504,Terra,MODIS,46,6.2,302.6,6.7,D,0
-39.8458,-73.2218,307.2,1.1,1,2013-01-12,1505,Terra,MODIS,30,6.2,295.2,5.5,D,0
-39.2843,-72.229,310.1,1.2,1.1,2013-01-12,1505,Terra,MODIS,26,6.2,298.3,6.4,D,0
-40.5839,-73.1676,308.7,1.1,1.1,2013-01-12,1505,Terra,MODIS,44,6.2,296.5,6.4,D,0
-42.2979,-73.759,314.3,1.1,1.1,2013-01-12,1505,Terra,MODIS,75,6.2,294.2,13.7,D,0
-39.3675,-72.6254,308.1,1.1,1.1,2013-01-12,1505,Terra,MODIS,28,6.2,297.5,6.8,D,0
-45.584,-72.048,308,1.4,1.2,2013-01-12,1506,Terra,MODIS,31,6.2,294.9,10.6,D,2
-42.8347,-72.6466,318.6,1.2,1.1,2013-01-12,1506,Terra,MODIS,54,6.2,301.6,17.9,D,1
-42.8404,-72.6605,319.1,1.4,1.2,2013-01-12,1917,Aqua,MODIS,34,6.2,307.6,18.5,D,1
-35.6006,-71.9977,331.7,2.3,1.5,2013-01-12,1919,Aqua,MODIS,80,6.2,303.7,70.6,D,0
-35.5953,-71.9733,324.6,2.3,1.5,2013-01-12,1919,Aqua,MODIS,67,6.2,302,41.8,D,0
-39.295,-72.2338,313.3,1.8,1.3,2013-01-13,1823,Aqua,MODIS,52,6.2,298.8,14.4,D,0
-38.2521,-72.0843,315.1,1.7,1.3,2013-01-13,1823,Aqua,MODIS,44,6.2,302.2,18.7,D,0
-41.4638,-72.9514,312.7,2.1,1.4,2013-01-13,1823,Aqua,MODIS,18,6.2,299.9,17,D,0
-42.8336,-72.6596,308.5,1,1,2013-01-14,0347,Terra,MODIS,75,6.2,290.4,10,N,1
-35.591,-71.6326,303.6,1.1,1,2013-01-14,0349,Terra,MODIS,56,6.2,288.9,7.8,N,0
-34.104,-70.4539,300.3,1.3,1.1,2013-01-14,0349,Terra,MODIS,23,6.2,289.3,7.1,N,2
-38.4422,-71.8908,312,1,1,2013-01-14,1452,Terra,MODIS,50,6.2,301,6.4,D,0
-37.7195,-72.2392,316.3,1,1,2013-01-14,1452,Terra,MODIS,46,6.2,303.1,6.1,D,0
-38.2405,-72.3279,315.2,1,1,2013-01-14,1452,Terra,MODIS,35,6.2,302.4,6.4,D,0
-38.9851,-72.6456,311.5,1,1,2013-01-14,1452,Terra,MODIS,61,6.2,300,5.4,D,0
-37.2475,-73.3185,310.3,1,1,2013-01-14,1452,Terra,MODIS,40,6.2,297.4,6.1,D,0
-41.871,-73.8197,310,1,1,2013-01-14,1453,Terra,MODIS,0,6.2,298.3,5.3,D,0
-41.3989,-72.9049,309.5,1,1,2013-01-14,1453,Terra,MODIS,21,6.2,297.6,4,D,0
-42.8422,-72.6499,317.9,1,1,2013-01-14,1453,Terra,MODIS,35,6.2,304.7,10.5,D,1
-45.8263,-73.151,315.6,1,1,2013-01-14,1454,Terra,MODIS,37,6.2,305.3,11.4,D,0
-45.5818,-72.0511,313.2,1.1,1,2013-01-14,1454,Terra,MODIS,21,6.2,300.2,7.7,D,2
-45.5816,-72.0547,318.8,1,1,2013-01-14,1904,Aqua,MODIS,33,6.2,307.1,8.2,D,2
-45.5837,-72.068,319.5,1,1,2013-01-14,1904,Aqua,MODIS,39,6.2,307.5,8.6,D,2
-42.8401,-72.6603,324.9,1.1,1,2013-01-14,1905,Aqua,MODIS,23,6.2,311.5,15.9,D,1
-42.838,-72.6476,322.6,1.1,1,2013-01-14,1905,Aqua,MODIS,47,6.2,310.1,12,D,1
-41.991,-73.9378,313.9,1,1,2013-01-14,1905,Aqua,MODIS,66,6.2,299.1,9,D,0
-41.3974,-72.9071,313.1,1.1,1,2013-01-14,1905,Aqua,MODIS,22,6.2,302.2,5.2,D,0
-40.5636,-73.173,319.2,1.1,1,2013-01-14,1906,Aqua,MODIS,51,6.2,305.4,8.7,D,0
-26.4316,-69.4705,304.6,2.1,1.4,2013-01-15,0256,Terra,MODIS,61,6.2,282.1,28.7,N,2
-26.4328,-69.4867,304.3,2.2,1.4,2013-01-15,0256,Terra,MODIS,59,6.2,282.3,26.1,N,0
-32.7998,-70.9476,301.4,1.2,1.1,2013-01-15,0609,Aqua,MODIS,41,6.2,287.9,7.2,N,2
-42.8314,-72.6519,301.6,1.3,1.1,2013-01-15,0611,Aqua,MODIS,42,6.2,288.6,9,N,1
-39.8337,-73.2145,309.6,2.9,1.6,2013-01-15,1535,Terra,MODIS,25,6.2,297.5,28.6,D,0
-37.4704,-72.3586,314.1,3.1,1.7,2013-01-15,1535,Terra,MODIS,58,6.2,298,33.7,D,2
-43.9755,-72.2977,311.6,3.5,1.8,2013-01-15,1947,Aqua,MODIS,38,6.2,297.2,40.5,D,0
-42.837,-72.6613,303.1,1.2,1.1,2013-01-16,0335,Terra,MODIS,53,6.2,287.7,10.2,N,1
-34.1034,-70.4613,307.6,1,1,2013-01-16,0337,Terra,MODIS,72,6.2,286.6,10.1,N,2
-23.8266,-70.3163,300.2,1.3,1.1,2013-01-16,0340,Terra,MODIS,20,6.2,287.2,8.9,N,2
-26.4392,-69.4719,328.8,1.3,1.1,2013-01-16,1437,Terra,MODIS,65,6.2,310.5,17,D,2
-26.4367,-69.478,335.3,1.3,1.1,2013-01-16,1437,Terra,MODIS,80,6.2,311.1,29.9,D,2
-26.429,-69.4703,326.3,1.3,1.1,2013-01-16,1437,Terra,MODIS,32,6.2,310.3,11.8,D,0
-32.8056,-70.9434,315.4,1.2,1.1,2013-01-16,1438,Terra,MODIS,41,6.2,299.6,7.6,D,2
-32.8033,-70.9566,319,1.2,1.1,2013-01-16,1438,Terra,MODIS,63,6.2,299.1,11.8,D,2
-34.8722,-72.0154,314.9,1.3,1.1,2013-01-16,1439,Terra,MODIS,43,6.2,297.5,12.9,D,0
-34.8746,-72.0018,383.2,1.3,1.1,2013-01-16,1439,Terra,MODIS,100,6.2,300.9,234.3,D,0
-38.241,-72.3223,310.9,1.2,1.1,2013-01-16,1440,Terra,MODIS,22,6.2,298.1,7.2,D,0
-37.4776,-73.3462,311.9,1.3,1.1,2013-01-16,1440,Terra,MODIS,49,6.2,299.6,11.7,D,2
-42.4662,-73.787,304.8,1.2,1.1,2013-01-16,1441,Terra,MODIS,27,6.2,294.1,5.2,D,0
-45.5762,-72.0669,311.7,1,1,2013-01-16,1442,Terra,MODIS,18,6.2,299.3,5.6,D,0
-45.5782,-72.0541,312,1,1,2013-01-16,1442,Terra,MODIS,24,6.2,299,6.1,D,0
-43.9722,-72.3827,314,1,1,2013-01-16,1852,Aqua,MODIS,56,6.2,298.7,8.7,D,0
-40.5627,-73.1753,314.6,1,1,2013-01-16,1853,Aqua,MODIS,68,6.2,301.1,7.2,D,0
-41.4075,-72.9076,307.9,1,1,2013-01-16,1853,Aqua,MODIS,13,6.2,295.5,3.8,D,0
-41.3984,-72.9098,307.4,1,1,2013-01-16,1853,Aqua,MODIS,17,6.2,295.7,3.6,D,0
-38.7258,-72.5675,320.1,1,1,2013-01-16,1854,Aqua,MODIS,26,6.2,307.8,8.1,D,0
-37.6063,-73.4109,314.9,1,1,2013-01-16,1854,Aqua,MODIS,37,6.2,300.9,8.1,D,0
-37.0981,-73.1513,315.8,1,1,2013-01-16,1854,Aqua,MODIS,0,6.2,303.5,7.3,D,0
-36.6275,-72.1758,336.3,1,1,2013-01-16,1854,Aqua,MODIS,86,6.2,312.3,24.3,D,0
-36.6256,-72.1641,327.8,1,1,2013-01-16,1854,Aqua,MODIS,54,6.2,309.1,12.1,D,0
-38.2462,-72.5005,322.1,1,1,2013-01-16,1854,Aqua,MODIS,29,6.2,308.6,8.9,D,0
-39.4554,-72.7714,315.3,1,1,2013-01-16,1854,Aqua,MODIS,62,6.2,304.5,6.7,D,0
-29.7036,-71.3127,330.1,1.4,1.2,2013-01-16,1856,Aqua,MODIS,51,6.2,306.2,23.8,D,0
-38.0665,-72.4879,302.2,2.2,1.5,2013-01-17,0419,Terra,MODIS,47,6.2,286,22.6,N,0
-38.0757,-72.4794,302.4,2.2,1.5,2013-01-17,0419,Terra,MODIS,49,6.2,286.9,21.5,N,0
-38.0726,-72.4751,316.7,1,1,2013-01-17,0558,Aqua,MODIS,94,6.2,287.8,16.7,N,0
-38.0709,-72.4865,337.2,1,1,2013-01-17,0558,Aqua,MODIS,100,6.2,289.8,41,N,0
-42.834,-72.6448,304.8,1,1,2013-01-17,0559,Aqua,MODIS,62,6.2,288.2,9.5,N,1
-37.6918,-73.4328,312.2,1.7,1.3,2013-01-17,1523,Terra,MODIS,64,6.2,293.8,21.6,D,0
-37.7034,-73.4344,336,1.7,1.3,2013-01-17,1523,Terra,MODIS,88,6.2,293.9,77.6,D,0
-38.0698,-72.4884,323.8,2,1.4,2013-01-17,1523,Terra,MODIS,78,6.2,297,47.5,D,0
-37.4757,-73.3446,309.2,1.7,1.3,2013-01-17,1523,Terra,MODIS,40,6.2,297.6,15.1,D,2
-38.082,-72.4922,317.9,2,1.4,2013-01-17,1523,Terra,MODIS,62,6.2,294.4,32.2,D,0
-38.2365,-72.3307,309.6,2,1.4,2013-01-17,1523,Terra,MODIS,40,6.2,298.3,13.8,D,0
-22.3183,-68.8852,326.6,1.7,1.3,2013-01-17,1803,Aqua,MODIS,67,6.2,308.2,20.3,D,2
-35.4081,-71.461,307,1.2,1.1,2013-01-18,0324,Terra,MODIS,64,6.2,289.4,10.9,N,0
